UniqueCount	AmbigCount
0	0
0	0
0	1
26	0
6218	1
1027	0
0	0
0	0
346	4
1	0
78	0
86	0
421	0
356	0
0	0
2	0
216	0
1542	0
2110	0
500	0
1325	0
0	0
20	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
235	0
661	0
1543	0
103	0
636	0
224	0
3363	0
1	2
231	0
109	58
76	62
311	0
318	0
54	0
241	0
31	0
160	0
570	0
2	75
9	4
17	0
1	0
3	4
15	75
2	1
476	0
242	3
544	0
378	0
527	0
34	0
477	0
130	1
61	0
54	0
522	0
120	0
0	0
458	0
2	0
458	0
0	0
9814	0
0	0
3	0
105	0
110	0
102	18
74	54
141	0
323	0
480	0
71	0
289	99
62	0
220	0
53	0
18	7
520	7
6228	13
597	0
413	0
68	0
0	0
0	0
0	0
0	0
20	0
12	0
0	0
213	0
684	0
45	0
0	0
10	0
811	0
364	0
59	0
393	0
1922	0
649	0
1089	0
410	0
0	0
1992	0
30	0
20	0
2791	11
0	0
0	0
0	27
380	0
90	0
150	0
3419	0
57	0
74	0
144	0
82	0
61	0
56	0
4491	0
1320	0
847	0
326	0
119	0
86	0
45	0
449	0
242	0
283	0
534	0
136	0
330	0
676	0
1265	0
236	0
6340	0
278	0
23	0
214	0
207	0
924	0
521	0
7937	0
254	0
309	0
30650	0
117	2
125	0
0	0
12	0
24	0
129	0
460	0
230	0
349	0
11	0
19	0
844	0
497	0
723	0
99	0
363	0
17972	0
619	0
66	0
79	0
80	0
3505	0
283	0
444	0
0	0
452	0
21	0
0	0
71	0
40	0
6	0
1417	0
0	0
0	0
247	0
239	0
18698	0
98	0
11	0
155	0
0	0
31	0
0	0
0	0
367	0
0	0
1594	28
1559	0
128	0
118	0
434	0
263	0
148	0
62	0
4	0
4	0
861	0
235	0
125	0
273	0
109	0
886	0
1970	0
694	0
83	0
5	0
16	0
1211	0
289	0
545	0
132	0
137	0
0	0
69	0
616	0
0	0
138	0
2	0
185	0
1120	0
50	0
206	0
104	0
108	0
189	0
69	0
60	0
0	0
48	0
37	0
32	0
3159	0
44	0
266	0
363	0
5	0
123	0
253	0
8	0
169	0
20	0
207	365
2305	0
1406	0
858	0
0	0
500	0
626	0
9	0
241	0
511	0
6	0
24	0
0	0
18	0
0	0
168	0
369	0
158	0
135	0
1210	0
0	0
0	0
0	0
39	0
53	0
288	0
142	0
36	0
98	0
20	0
266	0
783	0
385	0
0	0
6	0
41	0
407	0
0	0
98	1
229	0
206	0
88	0
88	0
1203	9
10	0
1081	1
237	0
115	0
52	0
123	0
77	0
127	0
512	0
6	0
9	0
0	0
240	0
273	0
172	0
103	0
0	0
0	0
0	0
3	0
164	0
176	0
63	0
913	0
736	0
24	0
78	0
911	0
162	0
162	0
648	0
643	0
243	0
10	0
4863	0
2	0
0	0
0	0
198	0
4	0
0	0
1745	0
1998	0
445	0
2	0
6	0
0	0
5	0
404	0
415	0
32	0
429	0
0	0
12	0
137	0
91	0
8	0
941	0
391	0
141	0
79	0
0	0
0	0
0	0
351	0
144	0
50	0
44	0
13	0
594	0
1445	0
271	0
0	0
2689	0
4	0
43	0
917	1
12	1
591	0
1737	0
1656	0
438	0
24	0
26	0
604	0
237	0
336	0
34	0
4	0
0	0
0	0
25	2
244	2
5	0
0	0
248	0
54	0
1453	0
276	0
196	0
56	0
183	0
2	0
1567	0
1878	0
361	0
538	0
310	0
659	0
61	0
0	0
162	0
948	0
57	0
0	0
279	0
803	0
105	0
0	0
0	0
1777	0
197	0
5	0
1034	0
395	0
968	0
7	0
34	0
772	0
13186	0
177	0
234	0
357	0
125	0
1051	0
91	0
479	0
0	0
363	0
49	0
474	0
15	7
226	0
1233	0
12	0
75	0
12	0
83	0
0	0
201	0
0	0
0	0
0	0
2	0
1456	0
0	0
0	0
3744	0
248	0
94	0
936	0
0	0
85	0
2	0
0	0
1894	0
2	0
0	0
0	0
74	0
129	0
66	0
169	0
26	0
29	0
127	0
33	0
17	0
78	0
96	0
5	3
42	3
11	3
2	3
820	0
7	0
105	0
1	0
0	0
0	0
0	0
109	0
0	0
167	0
0	0
194	0
263	0
0	0
47	1
84	1
20	0
955	0
34	0
122	0
115	0
6706	0
678	0
295	0
259	0
14	0
986	0
19	0
0	0
0	0
0	0
31	0
0	0
224	0
414	0
127	0
436	0
22	0
639	0
326	0
3791	0
0	0
1571	0
622	0
45	0
1600	0
131	0
221	0
73	0
1027	0
160	0
237	0
437	0
241	0
652	0
68	0
174	0
555	0
129	0
342	0
1	0
33502	64920
2302	64920
1026	0
337	0
289	0
2420	0
557	0
127	0
684	0
0	0
3927	0
336	0
136	0
329	0
198	0
22843	0
331	4
119	0
209	0
250	0
70	0
1281	0
186	0
28	0
71	0
144	0
131	0
148	0
3979	0
320	0
83	0
0	0
5884	0
300	0
182	0
340	0
102	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
358	0
0	0
0	0
0	0
12	0
0	0
0	0
446	12
349	12
26	0
69	0
351	0
3383	0
616	0
31	0
3925	0
1385	0
0	0
0	0
282	0
183	0
1012	0
608	0
197	0
1059	0
880	0
262	0
315	0
553	0
3505	0
590	307
0	0
121	0
3017	0
181	0
263	44
54	0
10	0
2405	0
0	0
25	0
0	0
890	0
169	0
194	0
0	0
64	0
0	0
113	0
21	0
410	0
23	0
151	0
263	0
334	0
3112	0
821	0
412	0
154	0
1099	0
2	3
24	0
36	0
4	0
104	0
6639	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4472	18
113	0
553	0
183	0
0	0
0	0
0	0
152	0
0	0
0	0
20	0
218	0
279	0
2336	0
0	0
0	0
0	0
0	0
0	0
0	0
6643	0
0	0
3	0
0	0
0	0
88	0
275	242
97	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
322	0
560	11
4024	0
3	0
15	0
41	0
1467	0
143	0
405	0
154	7
332	0
0	0
133	0
19	0
316	0
31	0
304	0
13	0
1434	0
218	0
2	0
260	0
75	0
955	0
4	0
289	0
347	0
0	0
200	0
6	0
22	0
16	0
205	0
182	0
333	0
37	0
202	0
49	0
124	0
1599	0
1600	0
30	0
1880	0
134	0
16	0
0	0
152	0
369	0
84	0
460	0
0	0
195	0
142	0
134	0
183	0
58	0
1	13
7	13
24	0
166	0
37	0
569	0
133	0
32	0
19	0
2962	0
118	0
1149	0
37	0
36	0
157	0
3061	0
1232	0
350	0
111	0
9	0
0	0
0	0
11	0
331	1
55	0
0	0
0	0
0	0
0	0
0	0
11	0
76	0
58	0
561	0
268	0
162	0
26359	0
369	0
0	0
0	0
0	0
195	0
0	0
218	0
4	0
225	0
194	0
2360	0
140	0
249	0
21	0
121	0
83	0
67	0
204	0
0	0
237	0
547	0
457	0
247	0
354	0
338	0
2	0
237	0
157	0
0	0
70	0
0	0
0	0
635	0
89	0
130	0
24	0
1069	0
20	0
718	0
118	0
1958	0
0	0
457	0
14	0
2149	0
385	0
0	0
160	0
532	0
200	0
0	0
0	0
0	0
1080	0
240	0
84	0
8	0
2135	0
756	0
27	0
400	0
736	0
4557	0
114	0
122	0
129	25
791	0
7	0
861	0
177	0
24	0
1	0
508	26
166	0
303	0
697	0
0	0
153	0
99	0
35553	0
11894	0
2472	0
489	0
685	0
60	0
1845	0
3	0
0	0
189	0
227	0
3	0
404	0
0	0
0	0
161	0
33	0
12	0
0	0
1	0
160	0
172	0
25	44
130	100
595	60
724	0
10	0
834	0
120	0
282	0
57	0
244	0
34	0
372	0
106	0
6	0
27	0
162	0
573	0
49	0
2393	0
0	0
2875	0
20	0
2134	0
498	0
599	0
138	0
502	0
49	0
89	0
176	0
9	0
183	0
142	0
92	29
5212	29
10	0
11886	0
325	0
884	0
0	0
1453	0
227	0
599	0
280	0
586	0
170	0
19	0
18	0
19789	0
299	0
1250	0
390	0
461	0
0	1
0	1
0	1
0	1
4	0
3626	0
1555	0
314	0
2	0
353	0
45	0
165	0
1245	0
1079	0
447	0
1721	0
486	0
1	0
3142	0
958	0
1915	0
375	0
18	0
75	0
277	0
18291	0
245	0
73	0
0	0
0	0
33	0
0	0
35	0
20	0
730	0
8225	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
234	0
20	0
657	0
107	0
17	0
54	0
29	0
211	0
4521	0
12	0
4	0
0	0
0	0
60	0
9	0
150	0
212	0
0	0
0	0
0	7
0	0
0	0
21041	0
524	0
87	0
1210	0
328	0
343	0
420	0
212	0
60	0
185	0
334	0
988	0
66	0
241	0
475	0
1285	0
0	0
47	0
333	0
3	0
0	0
37	0
0	0
544	2
157	0
855	0
131	0
104	0
0	0
1190	0
0	0
562	0
350	0
562	0
97	0
0	0
0	0
1	0
0	0
5	0
0	0
0	0
0	0
273	0
159	0
46	0
102	0
0	0
0	0
67	0
100	0
1294	0
352	0
664	0
0	0
7	0
74	0
0	0
2013	0
1288	0
277	0
6260	0
303	0
725	0
232	0
269	0
701	0
14	0
75	0
1054	0
832	0
127	0
42	0
132	0
140	0
334	0
469	0
39	0
442	0
63	0
231	0
197	0
601	0
31	0
2	0
571	0
364	0
13	0
153	0
1709	0
115	0
107	0
1859	0
286	0
96	0
804	0
7	0
8	0
400	0
4	0
500	0
497	0
87	0
661	0
113	0
2	0
0	0
0	0
1	0
17	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
204	0
190	0
364	0
161	0
23	0
59	0
417	0
25	0
0	0
36	0
7	0
0	0
195	0
2	0
112	0
4	0
68	0
0	0
1749	0
0	0
220	0
11	0
4	0
0	0
189	0
1020	0
0	0
1041	0
26	0
182	0
12	0
1578	0
638	0
846	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
342	0
479	0
480	0
335	0
0	0
0	0
397	0
0	0
0	0
0	0
0	1
4	0
0	0
27	0
213	0
13	0
99	0
21	1
951	0
0	0
0	0
12	0
84	11
293	11
206	0
22	0
687	0
202	0
252	0
262	0
387	0
240	0
138	0
27	0
48	0
576	0
196	0
209	0
570	0
0	0
596	0
54	0
771	0
140	0
593	0
287	0
178	0
277	0
122	0
257	0
0	0
0	0
1530	0
293	0
29	0
0	0
0	0
246	0
612	0
11	0
224	0
0	0
1	0
4	0
374	0
2	0
57	0
1638	0
0	0
242	0
334	0
131	0
52	0
120	0
11	0
10331	0
9634	0
32	0
327	0
175	0
62	0
0	0
0	0
0	0
161	0
0	0
0	0
212	0
309	0
166	0
100	0
435	0
1	1
12	1
1484	0
0	0
269	0
104	0
4407	0
6	0
0	0
767	0
281	0
134	0
50	0
161	0
454	0
116	0
2381	0
4	0
10	1
92	0
2527	0
420	0
472	0
2640	0
72	0
0	0
0	0
4787	0
11	0
683	0
721	0
134	0
84	0
236	0
20	0
242	0
7	0
287	0
106	0
9	0
53	0
1453	0
101	0
4	0
480	0
128	0
324	0
1175	0
36	0
154	0
23	0
228	0
68	0
0	0
13	0
2180	0
107	0
225	0
209	0
304	0
227	0
0	0
0	0
0	0
0	0
0	0
64	0
84	0
2098	0
7	0
40	0
426	0
346	0
5	0
7	0
27	0
0	0
0	0
0	0
0	0
1073	1
43	0
134	0
527	0
630	1
445	0
227	0
9	0
63	0
2020	0
55	0
48	0
0	0
262	0
0	0
119	0
734	0
132	0
28	0
0	0
0	0
3113	0
209	0
0	0
2	0
734	0
105	0
8	0
307	0
0	0
0	0
134	0
21	0
65	0
43	26
17	0
2626	0
34	0
35	0
10317	0
245	0
488	0
633	0
553	0
0	0
1	0
30	0
0	0
1111	0
96	0
4762	0
226	0
991	0
480	1
578	0
407	0
211	0
415	0
117	0
259	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	0
77	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
79	0
2	0
0	0
0	0
0	0
0	0
0	0
792	0
177	0
208	0
1166	0
30	0
146	0
1	0
42	0
181	0
318	0
524	0
490	0
49	0
563	0
28	0
3	0
10	0
238	0
23	0
94	0
595	0
120	0
33	0
193	0
132	0
63	0
181	0
705	0
48	0
6	0
0	0
0	0
0	0
961	0
126	0
326	0
190	0
134	0
0	0
7230	0
120	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2150	0
498	0
0	0
0	0
793	0
116	0
341	0
517	0
4	0
9	0
7	0
241	0
10	0
3	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
8	0
0	0
217	0
1	0
0	0
0	0
0	0
4	0
175	0
84	0
62	0
234	0
7	0
2	0
224	0
123	0
119	0
2437	0
670	0
472	0
1483	0
97	0
3834	0
1168	0
3718	0
576	0
725	0
73	0
133	0
222	0
186	0
102	0
5	0
182	0
582	0
668	0
561	0
15	0
399	0
1082	0
279	0
229	0
103	0
41	0
0	0
15	0
0	0
0	0
4	0
2	0
67	0
355	0
3037	0
370	0
787	0
274	0
73	0
335	0
270	0
1289	0
618	0
0	0
2	0
137	0
3	0
67	0
253	0
1187	0
62	0
187	0
83	0
17	0
177	0
23	0
1	0
77	0
252	6
926	0
17	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
428	0
325	0
112	0
202	0
316	0
318	0
49	0
794	0
245	0
1169	0
0	0
154	0
0	0
48	0
0	0
0	0
8	0
457	0
13	0
579	0
1907	0
0	0
0	0
0	0
0	0
0	0
0	0
446	2
487	341
619	342
56	0
33	0
29	0
311	0
134	0
0	0
23	0
332	0
304	0
0	0
21	0
0	0
3495	0
1	0
131	0
207	0
394	0
9	0
471	0
159	0
11	0
0	0
579	0
4	0
62	0
1407	0
294	0
0	0
0	0
0	0
378	0
0	0
141	0
52	0
61	0
999	0
99	0
983	16
161	0
420	0
604	0
298	0
316	0
67	0
150	246
90	0
39	0
559	0
82	0
145	0
59	0
232	0
9141	0
812	0
259	0
164	0
114	0
139	0
121	0
38	0
17	0
53	0
217	0
217	0
142	0
66	0
1209	0
51	0
35730	0
195	0
417	0
206	0
0	0
91	0
317	0
12	0
10	0
14	0
6	0
0	0
2412	0
340	0
124	0
151	0
179	0
46	1
314	0
83	0
193	0
96	0
84	0
303	0
473	0
895	0
183	0
226	0
0	0
0	0
0	0
0	0
40	0
218	0
681	0
924	0
734	0
238	0
5813	0
132	0
667	0
526	0
285	0
89	0
48	0
0	0
47	0
0	0
0	0
6	0
0	0
0	0
0	0
400	4
0	0
0	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
36	0
0	0
9	0
18208	0
0	0
4	0
9	0
0	0
0	0
0	0
308	0
4169	0
130	0
16	0
0	0
297	0
87	0
850	0
0	0
282	0
319	0
695	0
0	0
21	0
0	0
1	0
0	0
0	0
11	0
209	0
183	1
0	0
1	0
316	0
0	0
0	1
6	1
61	0
62	0
101	7
0	0
491	0
0	0
24	0
238	0
36	0
622	0
1274	0
9531	0
0	0
179	0
621	0
218	0
49	0
1235	0
3	0
5743	0
13	2
181	0
125	0
2	0
190	0
54	0
159	0
99	0
0	0
149	0
290	0
7	0
2836	16
5314	0
1329	0
367	0
281	0
1026	0
90	0
986	0
1400	0
324	0
1957	0
50	0
372	0
355	0
152	0
712	0
87	0
265	0
206	0
428	0
0	0
3	0
0	0
64407	13286
22176	25990
110	0
6552	21828
483	0
821	0
167	0
99	0
80	0
2228	0
0	0
291	0
279	0
0	0
10	6
0	6
3	0
44	0
10	0
10	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
202	111
85	0
125	0
314	0
10	0
325	0
381	0
454	0
216	0
1713	0
287	0
164	0
0	0
1187	0
375	0
334	0
317	0
0	0
90	0
343	0
466	0
2	0
315	0
43	0
0	0
74	0
0	0
0	0
10	0
477	0
337	0
965	0
9	0
112	0
1440	0
498	0
76	0
371	0
195	0
255	0
281	0
0	0
0	0
0	0
2407	0
3	0
319	0
3080	11
0	0
63	8
36	4
1305	0
63	0
1463	0
0	0
0	0
13	0
3596	0
15	0
618	0
22	0
115	0
1622	0
5904	0
92	0
0	0
74	0
1	0
3131	0
2	0
323	0
0	0
0	0
0	0
0	0
8	0
78	0
125	0
609	0
174	0
121	0
171	0
0	0
0	0
4	0
0	0
0	0
180	0
226	0
9	0
499	0
2	0
137	0
11	0
2613	0
90	0
0	0
592	0
15	0
19160	0
395	0
0	0
0	0
0	0
5	0
147	0
0	0
0	0
141	0
293	0
164	0
0	0
0	0
0	0
86	0
833	0
2309	0
0	0
283	0
8486	0
21	0
2	3
0	0
1164	0
1884	0
1017	0
172	3
389	0
152	0
394	0
143	0
3206	0
20509	0
1055	0
946	0
1093	0
12	0
1309	0
53	0
8	0
661	0
195	0
39	0
1284	0
49	0
0	0
80	0
0	0
55	0
46	0
0	0
17	0
0	0
0	0
508	0
0	0
794	0
847	0
598	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	0
5431	0
69934	11
405	0
36	24
376	3
277	0
19	0
17	0
105	0
283	1
434	0
758	0
10	0
11	0
1786	0
90	0
634	0
376	0
556	0
0	0
25	0
73	0
211	0
0	0
3	0
24	0
36	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
563	0
0	0
0	0
2337	0
1244	0
303	0
49	0
1172	0
178	3
6	3
1916	0
95	0
6200	0
152	0
347	0
173	0
227	0
11	0
290	0
4	0
570	0
1643	0
107	0
0	0
569	0
516	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
636	0
497	0
79	0
11	0
0	0
619	0
1183	0
1269	0
52	0
147	0
282	0
107	0
18	0
22	0
41	0
9	0
222	0
1434	0
512	0
233	0
213	0
962	0
1053	0
0	0
4	0
5506	0
10	0
5	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
121	0
35	0
0	0
0	0
0	0
59	0
346	0
0	0
12	0
12	0
3	0
7	0
6	41
81	5
490	37
615	0
446	0
77	82
3906	0
360	0
1458	0
492	32
196	0
35	0
16	0
0	0
118	0
227	0
288	0
854	0
838	0
599	0
90	0
2796	0
486	0
113	0
430	0
30	0
155	0
324	0
1167	0
210	0
4	0
26	0
2	0
252	0
306	0
37	0
42	0
30	0
312	0
1727	0
15	0
215	7
86	0
0	0
0	0
182	0
71	0
251	0
0	0
500	0
136	0
4	5
26	5
31	0
209	0
148	0
1365	0
0	0
7	0
24	0
105	0
0	0
0	0
0	0
1371	0
267	0
216	0
545	150
4549	150
1093	0
49	0
0	0
6	0
0	0
0	0
0	0
335	0
1608	0
50	0
255	0
154	0
70	0
1543	0
92	0
400	0
2351	0
309	0
174	0
351	0
543	0
4353	0
1405	0
206	0
955	0
624	0
250	0
1260	0
116	0
1216	0
396	0
449	0
917	0
2004	0
176	0
374	0
1645	0
75	0
103	36
4	4
0	36
92289	2
470	2
16	0
30	0
19	2
493	0
1199	0
507	0
0	0
0	0
59	0
61	0
333	0
107	0
236	0
362	0
149	0
166	0
39	0
0	0
0	0
0	0
0	0
467	0
0	3
4	0
529	0
13258	0
12637	0
5499	0
10582	0
1551	0
105	0
2	0
1613	0
0	0
2	0
1	0
5	0
36	0
21	0
0	0
0	0
0	0
0	0
0	0
105	0
3371	0
364	0
312	0
234	0
191	0
160	0
204	0
271	0
132	0
93	0
0	0
0	0
170	0
0	0
0	0
0	0
117	0
0	0
534	0
439	0
153	1
1093	0
105	0
50	0
9	0
35	0
771	0
1285	0
24	0
212	0
91	0
27	0
2098	0
312	0
380	0
23	0
62	0
170	0
1458	0
1198	0
43	0
36	0
16	0
130	0
220	0
87	0
866	0
385	0
638	0
194	0
689	0
91	0
365	0
474	0
36	1
2477	0
903	0
0	0
379	0
663	0
233	0
33	0
268	0
521	0
70	0
292	0
1401	0
451	0
871	0
252	0
719	0
202	0
51	0
168	0
176	0
208	0
22	0
1711	0
417	0
66	0
0	0
0	0
36	0
20	0
936	0
25	0
2439	0
104	0
404	0
94	0
83	0
845	0
164	0
972	0
186	0
1214	0
671	0
417	0
132	0
254	0
240	0
15753	0
173	0
556	0
1005	0
2107	0
139	0
2	0
443	0
275	0
465	0
187	0
24	0
174	0
613	0
1097	0
37	0
313	0
547	0
36	0
221	0
2405	0
189	0
0	0
64	0
333	0
194	0
315	0
334	0
74	0
119	0
1039	0
579	0
581	0
38	0
24	0
355	0
0	0
1	0
201	0
245	0
1494	0
370	0
4896	0
14	0
454	0
139	0
99	0
303	0
79	0
15	0
14	0
542	0
26	0
240	0
5043	0
557	0
4958	0
509	0
172	0
1902	0
0	10
982	0
452	0
754	0
10409	0
1215	0
81	0
98	0
6204	0
0	0
132	0
824	0
10610	0
91	0
1308	0
390	0
871	0
53	0
305	0
208	0
10	0
52	0
298	0
26	0
3296	0
91	0
3080	0
1050	0
1802	0
1716	0
29	0
368	0
189	0
134	0
0	0
141	0
13	0
0	0
13	0
0	0
101	0
0	0
0	0
16	0
392	0
661	0
555	0
885	0
68	0
28	0
29	0
337	0
455	0
743	0
51	0
0	0
56	0
634	0
5328	0
807	0
355	0
350	0
158	0
175	0
316	0
23	0
0	0
27	0
89	0
1242	0
28527	0
937	0
1803	0
830	0
544	0
0	0
718	0
342	0
0	0
16	0
1612	0
3882	0
283	0
2102	0
863	0
533	0
682	0
198	0
598	0
67	0
5	0
2105	0
553	0
190	0
1559	0
11	0
318	0
560	0
369	0
500	0
11	0
840	0
652	0
478	0
320	0
493	0
0	0
344	0
34	0
43	0
6645	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
121	0
3	0
0	0
0	0
1899	0
1255	0
123	0
564	0
1073	0
428	0
922	0
35	0
8336	0
703	0
1495	0
170	0
503	0
1083	0
650	0
289	0
88	0
349	0
13	0
1399	0
539	0
469	0
9376	0
805	0
1107	0
355	0
188	0
325	0
2080	0
114	0
192	0
48	0
0	0
0	0
0	5
7	12
21	0
210	0
471	0
211	0
0	0
0	0
0	0
0	0
9	0
1249	0
0	0
8	0
0	0
0	0
26	0
728	0
5	8
2103	0
645	0
4	0
0	0
0	0
7	0
22	0
38	7
392	0
41	0
0	0
1045	0
551	0
155	0
418	0
1	0
62	0
0	0
20	0
214	0
200	0
543	0
7472	0
19	0
0	0
7	0
112	0
0	0
281	0
193	0
720	0
705	0
534	0
20	0
674	0
117	0
74	0
299	0
225	0
184	0
21249	0
127	0
198	0
99	0
607	0
240	0
146	0
100	0
121	0
181	0
654	0
22	0
4	0
85	0
392	0
422	0
172	0
186	0
517	0
207	0
1	0
1	0
1496	0
0	0
7	0
89	0
924	1
136	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	0
78	0
360	0
12772	0
102	0
75	0
28	0
570	0
2	0
5	0
717	0
5	0
1181	0
316	0
172	0
149	0
276	0
286	0
1642	0
9252	0
7	0
206	0
160	0
61	0
9	0
1537	0
312	0
3317	0
115	0
3	0
9	2
478	0
185	0
659	2
220	0
1	0
187	0
24	0
0	0
383	0
429	0
278	0
280	0
463	0
305	0
31	0
575	0
53	0
5	0
0	0
577	0
422	0
47	0
0	0
207	0
675	0
7340	0
1107	0
368	0
54	0
1779	0
93	0
357	0
718	0
542	0
318	0
136	0
18	0
793	0
2810	0
111	0
183	0
11	0
220	0
0	0
10	0
8	0
329	0
476	0
1089	0
430	0
0	0
104	0
201	0
115	0
1447	0
131	0
112	0
0	0
0	0
39	0
115	0
0	0
213	0
86	0
25	0
63	0
0	0
0	0
0	0
157	0
432	0
131	0
342	0
193	0
319	0
776	0
405	0
2041	0
4093	0
254	0
916	0
248	0
63	0
92	0
128	0
262	0
76	0
171	0
0	0
5633	0
14368	0
53	0
2035	0
2512	0
980	0
523	0
63	0
104	0
267	0
596	0
0	0
0	0
15	0
577	0
77	0
23	0
594	0
2	0
521	0
7	0
25	0
772	0
207	0
226	0
494	0
317	0
247	0
119	0
99	0
628	0
1140	0
5927	0
0	0
12	0
40	0
1360	0
0	0
0	0
200	0
11	0
0	0
6	0
1764	0
257	0
2336	0
6748	0
329	0
158	0
3639	0
4330	0
2	0
98	0
201	0
225	0
102	0
14	0
133	0
87	0
254	13
0	0
5	0
234	0
1089	0
0	3
2465	0
146	0
1	0
301	0
0	0
152	3
6	0
215	0
4	0
897	0
0	0
1	0
72	0
235	0
120	2
509	0
228	0
341	0
636	3
92	0
11151	0
147	0
533	0
71	0
152	0
806	0
53	0
448	0
1038	0
65	0
1047	0
183	0
217	0
2490	0
210	0
243	0
3154	0
100	0
27	0
710	0
434	0
109	0
2	0
356	0
44	0
794	0
9	0
380	0
791	0
235	0
477	0
3	0
530	0
590	0
36	0
348	0
313	0
1593	0
7553	0
48	0
299	0
73	0
8	0
154	0
92	0
17	0
35	0
968	0
1130	0
42557	0
954	0
191	0
131	0
58	0
351	0
295	0
3603	0
211	0
141	0
182	0
42	0
429	0
1567	0
173	0
48	0
339	0
246	0
193	0
306	0
0	0
0	0
0	0
195	0
0	0
304	0
126	0
26	0
130	0
82	0
0	0
0	0
0	0
0	0
521	0
1269	0
11	0
2801	0
20548	0
545	0
51	0
209	0
18	0
44	0
0	0
145	0
0	0
3	0
36	0
96	0
14	0
178	0
276	0
192	0
135	0
0	0
94	0
