baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP000016 143.944736941641 -3.01291094814137 0.827238380093913 -3.64213148306698 0.000270389898227735 0.000986350641776027 0.000165680218946818 -2.60194263167615
Anogam_AGAP000046 177.400437987405 -3.1406367307029 0.595685638806791 -5.27230560232048 1.34720503759219e-07 1.20409810183519e-06 7.52273241548374e-08 -2.94207231768051
Anogam_AGAP000071 24.7026479661544 -3.90840739104408 0.943437589009768 -4.14273019919245 3.43195603086631e-05 0.00016061210024936 1.67466463011888e-05 -3.48449127365888
Anogam_AGAP000072 16.6530101114326 -5.17458131480632 1.33512903674938 -3.8757162584111 0.000106311511103442 0.000437392583705896 5.96320763698657e-05 -4.47391448106737
Anogam_AGAP000131 42.6743251514929 -2.19221566276437 0.585111928323221 -3.7466603510318 0.000179204466563602 0.000692038214153716 5.82541930919682e-05 -1.96468542845598
Anogam_AGAP000133 23.9315418615131 -5.20147823854006 1.06215992232405 -4.89707635283301 9.72730496482236e-07 6.88162276064723e-06 2.06970175443758e-07 -4.79352392199671
Anogam_AGAP000153 21.419273469497 -4.59217298573954 0.948894358610286 -4.83949866923548 1.30167062985271e-06 8.89951732827868e-06 6.01650071680984e-07 -4.21528523233656
Anogam_AGAP000169 90.9621158326958 -4.0261933165126 0.66979345317389 -6.01109684998269 1.84272271673841e-09 2.74541805601716e-08 1.57731453354055e-09 -3.81581850343459
Anogam_AGAP000238 393.030173576696 -2.65422350729522 0.598741271531916 -4.43300576308066 9.29283810823873e-06 5.02513249513112e-05 4.01933714423957e-06 -2.43206885112578
Anogam_AGAP000274 753.838477467309 -3.06974413179478 0.624765371506158 -4.91343514189074 8.94943469364692e-07 6.38780874022638e-06 5.33660574839714e-07 -2.84376363670117
Anogam_AGAP000296 835.74528139952 -1.6425112197168 0.438261569719886 -3.74778747031506 0.000178401316602031 0.000689888240547704 3.43799974824575e-05 -1.50613676997558
Anogam_AGAP000327 1003.4103082253 -4.13726805941953 0.748177659402556 -5.52979363581008 3.20607720765499e-08 3.35873326927299e-07 2.49160902197793e-08 -3.87670755629161
Anogam_AGAP000331 66.1115019324396 -2.29081865236636 0.453899142406708 -5.04697726508087 4.48854738150809e-07 3.45716933462924e-06 1.28110816624512e-07 -2.15778111514787
Anogam_AGAP000347 143.669209127247 -3.28917108682736 0.661085830582115 -4.97540702684719 6.5110679978683e-07 4.8289702323263e-06 4.02762185204511e-07 -3.05017501255219
Anogam_AGAP000356 51.9531849661217 -5.18122916128865 1.05350413313873 -4.91809096738146 8.73923011405267e-07 6.25771343013273e-06 9.26066479924133e-07 -4.74215087966303
Anogam_AGAP000485 10.7502878806681 -5.50479057812925 1.39153295744832 -3.95591821858356 7.62412415985707e-05 0.000325514931247577 7.74596187936156e-05 -4.74257581982365
Anogam_AGAP000573 642.937147688662 -1.96302959796298 0.451821186845824 -4.34470462013291 1.39463193467167e-05 7.2074217980563e-05 3.43458988960595e-06 -1.82315811302692
Anogam_AGAP000605 177.479173946628 -4.83906459140326 0.392285157446821 -12.3355791050016 5.82684771591082e-35 9.32212393864075e-32 1.64103906860194e-35 -4.7802404428759
Anogam_AGAP000629 219.159022488012 -1.87481989943429 0.393212201497316 -4.7679596215355 1.86101069838108e-06 1.22309030581982e-05 4.62988596541772e-07 -1.76828780003875
Anogam_AGAP000658 68.6382969819611 -4.87380671522087 0.97641161598182 -4.99154929688138 5.98968907943803e-07 4.48086359389622e-06 6.45498484373247e-07 -4.47728566456364
Anogam_AGAP000697 20.1744369803797 -7.4724638163714 1.34507622741773 -5.55542032789994 2.76944514299023e-08 2.94260115335366e-07 0.000236643494884232 -8.05317283626404
Anogam_AGAP000727 105.396290130144 -1.25385662866103 0.305554609983775 -4.10354348352855 4.0686993792821e-05 0.000186666793726261 4.73316526946601e-06 -1.18980560047571
Anogam_AGAP000748 31.1777707536605 -3.13996990100011 0.654928022660733 -4.79437402639081 1.63183567706342e-06 1.08649986607808e-05 8.33331519410784e-07 -2.90091604393981
Anogam_AGAP000749 59.3556259046946 -9.02885166407053 1.36730628938675 -6.60338633278727 4.01870451433956e-11 9.43510940379218e-10 6.49603738304131e-05 -9.89592323087707
Anogam_AGAP000785 40.6682924538504 -4.84419189932311 1.26746527895045 -3.82195234833923 0.000132399277975522 0.000529171846555272 0.000159264573488604 -4.13434256570659
Anogam_AGAP000798 6.61280187033094 -5.86292546542217 1.6082134783717 -3.64561393389037 0.000266754195997286 0.0009753118645033 0.00283980484004158 -5.68289628977217
Anogam_AGAP000818 257.622538163791 -2.33438160522005 0.478481170955743 -4.87873242860788 1.06769791659328e-06 7.47334378524656e-06 3.72008684025328e-07 -2.18619004939963
Anogam_AGAP000986 233.363013313129 -3.1290028427582 0.388631839901069 -8.05132910251184 8.18997160346821e-16 5.27123517168048e-14 3.43542491842048e-16 -3.04654966353145
Anogam_AGAP000987 315.80819458553 -4.1798592887383 0.704305015651217 -5.93472884027882 2.94331538845084e-09 4.15140919839559e-08 2.76721166320095e-09 -3.95447906750564
Anogam_AGAP001023 244.866529057268 -4.62105232071137 0.888338842281066 -5.20190281092008 1.97258380567792e-07 1.67609757509765e-06 1.81131080926792e-07 -4.28205273407474
Anogam_AGAP001025 87.1830133855724 -2.00300056868886 0.479306991877429 -4.17895128306636 2.92856404324374e-05 0.000139621067349028 7.33905755053416e-06 -1.84732039705307
Anogam_AGAP001053 292.358013831484 -5.8305258923376 0.935621175996075 -6.23171647021599 4.6135191910096e-10 8.02279525157088e-09 3.0422470421334e-10 -5.53236331596657
Anogam_AGAP001065 2967.68515836908 -2.49539897574568 0.547924438981483 -4.55427573258877 5.25663703089224e-06 3.04547739829086e-05 2.06339319293707e-06 -2.30342096565082
Anogam_AGAP001101 503.019129320981 -4.08011223844725 0.71722830757434 -5.68872170180532 1.27993862589559e-08 1.4900241862167e-07 1.02188082808206e-08 -3.84030872696326
Anogam_AGAP001104 233.382891526698 -3.06371884502345 0.607521560339715 -5.04297961591729 4.58338093884701e-07 3.5229432487404e-06 2.39025804367247e-07 -2.85352622198651
Anogam_AGAP001108 477.980557772108 -1.68521926802572 0.244359657907746 -6.89647089235141 5.33102822011269e-12 1.56698648391186e-10 9.519642382738e-13 -1.64351622039807
Anogam_AGAP001111 1448.37178384273 -1.84509704751889 0.316686353817668 -5.82626003702452 5.66832721393274e-09 7.34885492944942e-08 1.28934242909962e-09 -1.7759196762841
Anogam_AGAP001112 1043.79444897745 -4.34665139094316 0.602766795726242 -7.21116594636921 5.54747977997303e-13 2.08204871669829e-11 4.12264689161866e-13 -4.19494830421019
Anogam_AGAP001113 149.898366895892 -2.07859023270572 0.513240371716459 -4.04993517122235 5.12318237614765e-05 0.000229223010109778 1.42611205872459e-05 -1.90022462904003
Anogam_AGAP001115 11.112203569988 -6.61237038179352 1.53183117661447 -4.31664434223597 1.58419101705218e-05 8.06058845977617e-05 0.000956158586274368 -6.79223036230723
Anogam_AGAP001130 611.854873516458 -1.64635806097312 0.288349052413873 -5.70960107963204 1.13241286265752e-08 1.33353224488975e-07 2.30146149648582e-09 -1.58816212181448
Anogam_AGAP001135 108.7519424033 -2.26436187281227 0.470242569873663 -4.8153060098762 1.46974484369084e-06 9.89163011087362e-06 4.89336226273192e-07 -2.12013842004167
Anogam_AGAP001156 435.771306503948 -1.58505213988897 0.432795058352814 -3.66236191772051 0.000249900461252208 0.000924557405207623 4.6656291028156e-05 -1.4521510394802
Anogam_AGAP001158 106.888432252332 -1.89962380548418 0.449836877839462 -4.22291701518105 2.41160631518533e-05 0.000116966561817932 5.63954800785272e-06 -1.76057104935043
Anogam_AGAP001160 121.48700347422 -4.02804315060028 0.962493110238004 -4.18500985384116 2.85153731205555e-05 0.000136529997253998 2.45995738315437e-05 -3.57468140997339
Anogam_AGAP001165 2527.24679212913 -4.6055293572738 0.772279625640482 -5.96355154838411 2.46813540290542e-09 3.5711432011806e-08 2.40086501892459e-09 -4.35061942010055
Anogam_AGAP001179 528.889336408954 -1.14575417656081 0.273120244170247 -4.19505401381601 2.72806569949956e-05 0.000131179080157559 3.00880445166505e-06 -1.09504007370368
Anogam_AGAP001181 983.959400812343 -3.91017536414121 0.687659468401243 -5.68620886327948 1.29890523409064e-08 1.51053371927114e-07 9.45291971591004e-09 -3.68647806569834
Anogam_AGAP001189 232.539993934974 -2.74058767746478 0.679094038429584 -4.03565268192081 5.44507158761811e-05 0.000241885587900576 2.63565281656293e-05 -2.45604798960681
Anogam_AGAP001198 56.510586715746 -3.77446903079914 0.574775777732406 -6.56685472322808 5.13891382043039e-11 1.16499384362348e-09 3.70552615106604e-11 -3.61388078614314
Anogam_AGAP001199 70.5510192802548 -3.51559616032968 0.678993222832342 -5.17766016229849 2.2468603113373e-07 1.87221641567459e-06 1.06400802987176e-07 -3.28038601568509
Anogam_AGAP001200 2918.69404217354 -3.58509645473194 0.714206410884086 -5.01969234677424 5.17543003632979e-07 3.92149127042336e-06 3.51957248009739e-07 -3.31587170011351
Anogam_AGAP001227 437.622872619973 -2.13722530763608 0.325953709444511 -6.55683689342984 5.49610701927897e-11 1.23596189776918e-09 1.52802570091989e-11 -2.06686687965252
Anogam_AGAP001229 2186.81451500616 -1.90273500519631 0.311784107498328 -6.10273249802032 1.04270273060735e-09 1.65399828329628e-08 2.21404502438018e-10 -1.83647239886319
Anogam_AGAP001234 323.357181451638 -1.34656282393062 0.322122976929203 -4.18027561016417 2.91155992585614e-05 0.000138928673241001 3.83958668703016e-06 -1.27430051991838
