baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP000071 33.2525257361641 -4.4168914632749 1.14375513460955 -3.86174569155722 0.000112579719543274 0.000473453347833078 7.67002883792261e-05 -3.8294372023855
Anogam_AGAP000111 10.2088270690358 -6.89883670875223 1.83886227928528 -3.75168754423178 0.000175648286878235 0.000708846972174131 0.00200299079171574 -6.79538094744683
Anogam_AGAP000153 31.280716764403 -2.89245938401189 0.76966350045451 -3.75808308735416 0.000171220031245105 0.00069311185725182 8.25145646054383e-05 -2.53207702801811
Anogam_AGAP000169 142.481825597569 -2.09508844349405 0.429799549551284 -4.87457105453309 1.09045132297251e-06 6.49860474984828e-06 1.95954851106756e-07 -1.97152757847572
Anogam_AGAP000172 117.147241220543 -1.46446888829745 0.364111872646465 -4.022030036135 5.76986979054003e-05 0.000257340995425221 6.98119590588878e-06 -1.37173273766202
Anogam_AGAP000188 286.503417517259 -3.06466008122384 0.603555834821138 -5.077674515618 3.82082506626142e-07 2.45181741323297e-06 1.29751342219824e-07 -2.85790167529896
Anogam_AGAP000216 32.8668384653831 -5.34204063204315 1.04636729192049 -5.10532073516789 3.30233917377541e-07 2.13420911077108e-06 6.865367448891e-08 -4.95394329475504
Anogam_AGAP000278 398.965026012381 -5.19114229239235 0.414157817492919 -12.5342129814587 4.85153743971506e-36 4.20514142201185e-34 1.17449746213953e-36 -5.12793698246601
Anogam_AGAP000295 86.8364238368021 -1.35853958573171 0.369874167782894 -3.67297774233624 0.00023974037247752 0.00093640142835156 2.90635812762325e-05 -1.26368410624775
Anogam_AGAP000296 1163.68482993824 -1.59095893182803 0.345084487098863 -4.61034613640061 4.01999077107954e-06 2.21024492581556e-05 5.09866718931732e-07 -1.50682951162185
Anogam_AGAP000340 59.0815358493268 -2.57663691442831 0.584036114661888 -4.41177668596741 1.02525828742572e-05 5.27071290544022e-05 2.99636396918605e-06 -2.36478968706511
Anogam_AGAP000411 18.7771812731661 -6.05183277295927 1.41704480784502 -4.27074199732796 1.94823689557468e-05 9.54126153927473e-05 4.65424330535703e-06 -5.4179991725663
Anogam_AGAP000421 45.4606882762964 -9.05378254513678 1.3631396436596 -6.6418599057322 3.09749311636506e-11 3.23412301644919e-10 4.88850832831413e-05 -9.96544443766884
Anogam_AGAP000468 239.669159758987 -2.87427535065017 0.751963689816241 -3.82235923034071 0.000132180938778767 0.000549224147452979 6.20475416197522e-05 -2.53199242776817
Anogam_AGAP000550 1008.5005327894 -2.37098837889471 0.458345590093259 -5.17292721942038 2.30454796364045e-07 1.5244675306057e-06 4.59841804418724e-08 -2.2342747434569
Anogam_AGAP000603 495.208927210547 -5.04059008789963 0.518485681778873 -9.72175368586046 2.43550217794727e-22 6.56972532577629e-21 6.68738023902235e-23 -4.93825196841523
Anogam_AGAP000604 479.422152183875 -5.83243970286441 0.533900634558184 -10.9242044780316 8.83108370074956e-28 3.71788623801556e-26 5.45794584794462e-29 -5.73806576213819
Anogam_AGAP000692 3093.19422543942 -4.62244528509454 0.998460203431125 -4.62957388708122 3.66418966055424e-06 2.03072250675192e-05 2.86687601833385e-06 -4.18150245041071
Anogam_AGAP000694 2786.07280434839 -3.17057548985697 0.546527681200476 -5.80130814763607 6.57995520959252e-09 5.24438891214852e-08 1.88881534148607e-09 -3.00122135952232
Anogam_AGAP000801 566.935339818805 -3.15477945864787 0.472555876173858 -6.67599244388021 2.45564621641609e-11 2.58456764277793e-10 5.50744928915937e-12 -3.03644867015858
Anogam_AGAP000817 19.850080530966 -7.85862313854473 1.50417729819194 -5.22453247232956 1.74595687314892e-07 1.170059102938e-06 0.000224647975113331 -8.4252445719783
Anogam_AGAP000818 293.858488447847 -5.41119299890226 1.28364670871123 -4.21548465179725 2.49242343660897e-05 0.000119774510683842 3.16708129013275e-05 -4.75595199238128
Anogam_AGAP001027 780.143532575856 -1.68575495371115 0.24069496706499 -7.00369839164926 2.492924811875e-12 2.94750227506344e-11 1.47880628133711e-13 -1.64526888757535
Anogam_AGAP001101 825.881407398986 -1.82565354905568 0.315957225540388 -5.7781667943603 7.55189244153508e-09 5.96660241962571e-08 8.58446128882534e-10 -1.75672401588964
Anogam_AGAP001103 1088.79827941923 -1.52935093735034 0.253103394979174 -6.04239598396608 1.51842239530405e-09 1.30555530239564e-08 1.2676054515754e-10 -1.4839868771888
Anogam_AGAP001109 1220.80140579574 -1.11373775231287 0.254020160904634 -4.38444629098159 1.16281166537451e-05 5.91338391347485e-05 9.27411526238374e-07 -1.06981477847986
Anogam_AGAP001111 1893.67464523531 -1.99623936905076 0.221186305342156 -9.02514902974103 1.79450947906114e-19 3.91734772947643e-18 1.25995515221864e-20 -1.96313386388586
Anogam_AGAP001112 1375.94195494273 -13.9740965837314 1.24185535900404 -11.2525959504161 2.24874495938019e-29 1.08196757474178e-27 4.46607410664136e-07 -15.5809849493328
Anogam_AGAP001117 39.693923874484 -2.91838641428355 0.737431160602756 -3.95750352059729 7.5737171561257e-05 0.000330785393984475 3.474922626089e-05 -2.59476640151462
Anogam_AGAP001150 895.776318909057 -1.25655635715164 0.288748290362467 -4.35173609365542 1.35063776338688e-05 6.80107558940816e-05 1.24019643195497e-06 -1.19868496400535
Anogam_AGAP001157 4756.72827801664 -1.12264816949233 0.258168417834669 -4.34851086321204 1.37065030474557e-05 6.89301441652763e-05 1.07642109678597e-06 -1.07936999210994
Anogam_AGAP001165 3288.85199784 -8.41469766769866 1.37441925477224 -6.12236596546598 9.21959645312764e-10 8.15920442863879e-09 7.30820501184138e-10 -7.92723755782226
Anogam_AGAP001174 2279.92880200137 -1.16312689064321 0.286605833074958 -4.05828059451605 4.9435348357681e-05 0.000223873947921761 4.30207478449512e-06 -1.10680174621957
Anogam_AGAP001175 107.891790064238 -5.05181050703208 0.730077636411791 -6.91955246275024 4.53072678508936e-12 5.19535090881647e-11 1.88394243268518e-12 -4.84683211863121
Anogam_AGAP001176 18.7702038291968 -4.93244406335274 1.11253407786696 -4.43352177832576 9.27061380095032e-06 4.79727811613707e-05 3.21088056207424e-06 -4.44612154809904
Anogam_AGAP001207 756.736783443516 -1.32398976869161 0.280794765046623 -4.71515118336259 2.41531342000495e-06 1.37124481846435e-05 2.03312892470485e-07 -1.26898421966047
Anogam_AGAP001209 1417.13387314001 -1.063757546588 0.218791639336895 -4.86196616018782 1.16225495348035e-06 6.89514916538822e-06 6.985529102611e-08 -1.03174166771431
Anogam_AGAP001212 3330.594862756 -2.59935494086394 0.320474541844916 -8.11095610247202 5.02229983801331e-16 8.30334789488091e-15 7.74866023502136e-17 -2.53673366488148
Anogam_AGAP001213 308.077820947131 -1.48535053391142 0.400321040063439 -3.71039836845956 0.000206933359801647 0.000819943006837583 2.88757394337544e-05 -1.37297764692098
Anogam_AGAP001227 609.705395040772 -1.88571273069737 0.374539945506011 -5.03474396609348 4.78487933497057e-07 3.01304260687143e-06 6.45511308562946e-08 -1.78932272552996
Anogam_AGAP001229 2974.7388066522 -2.03311896540235 0.327029257872144 -6.21693293936786 5.06966294491112e-10 4.62906171917989e-09 7.7218387784721e-11 -1.95898828197473
Anogam_AGAP001238 187.52278380733 -7.45997920820837 0.673014002749239 -11.0844338717094 1.49291806487732e-28 6.69145176759463e-27 8.30780895734152e-30 -7.34156874136334
Anogam_AGAP001242 262.557260783516 -2.32943648079687 0.364469529555147 -6.39130652057543 1.64474300892906e-10 1.59837020521482e-09 2.60704091740552e-11 -2.2440889643259
Anogam_AGAP001251 22.4252008273463 -5.72590383873612 1.22753843601829 -4.66454138683347 3.09306078271098e-06 1.72800950268232e-05 6.05860022738182e-07 -5.2272688366339
Anogam_AGAP001264 1385.39718463597 -1.10109384870258 0.19732850789502 -5.58000392567892 2.40513156267023e-08 1.78312521136835e-07 1.32594782606183e-09 -1.07462244461421
Anogam_AGAP001265 42.9388603632382 -2.77130126714749 0.658988844113917 -4.20538419109933 2.60639024427479e-05 0.000124641493709985 8.64619789088097e-06 -2.51185754936466
Anogam_AGAP001268 778.617912638428 -1.09903259364496 0.258154300378974 -4.25727013662591 2.0693825147543e-05 0.000100884537154358 1.63689000498814e-06 -1.05431363066311
Anogam_AGAP001271 593.53782276798 -1.30706597072184 0.242496029689898 -5.39005101400344 7.04376857271028e-08 4.97793428867559e-07 4.53470806829931e-09 -1.26601725465532
Anogam_AGAP001275 50.1440356133072 -2.49206463806445 0.521093705762028 -4.78237332462144 1.73237557952622e-06 1.00399426408334e-05 3.98878474427784e-07 -2.3230631993258
Anogam_AGAP001294 218.558114506091 -5.90222634802903 1.52970866854602 -3.85839896798065 0.000114132229655427 0.000479640186516283 0.000180616553987886 -5.00946471204351
Anogam_AGAP001301 280.198283039189 -4.64532604403054 0.5201199674541 -8.9312588147089 4.21188448696639e-19 8.89779468321861e-18 1.59938442678353e-19 -4.53667761605371
Anogam_AGAP001304 164.713178602748 -6.82435719260846 1.73369927035492 -3.93629812811272 8.27481656071186e-05 0.000357564287454807 0.000168760648422115 -5.79850287495323
Anogam_AGAP001307 726.321123942768 -1.16936116721941 0.278412645507976 -4.2001007715934 2.66796209717225e-05 0.00012727615217105 2.24734511645205e-06 -1.11653441679322
Anogam_AGAP001309 100.794285418446 -7.77421502102345 0.969537812114376 -8.01847532286479 1.07065786875703e-15 1.70783693598211e-14 4.71906661243863e-17 -7.53859322595485
Anogam_AGAP001330 596.952701350857 -1.55347950930649 0.226483165546233 -6.85913898085892 6.92768166735264e-12 7.75531923027093e-11 3.61076806494063e-13 -1.51742696363673
Anogam_AGAP001333 1079.79653870487 -1.20998139332747 0.323137043653908 -3.74448370154491 0.000180765110254086 0.000727255672244085 1.87763390138307e-05 -1.138560285628
Anogam_AGAP001335 3451.35703345868 -1.85011346593832 0.265100800585784 -6.97890561571369 2.9748824081917e-12 3.49979179917802e-11 1.86927137721065e-13 -1.80447828505985
Anogam_AGAP001339 354.377668182329 -1.45936181390956 0.391336911422832 -3.72916985674462 0.000192111626026481 0.000766625540826054 2.61549336899271e-05 -1.35180545210311
Anogam_AGAP001344 80.0294181334926 -5.78390322508167 0.94669120393366 -6.10959856925742 9.98820517654139e-10 8.79977299111135e-09 4.72770767932748e-10 -5.4717952986844
Anogam_AGAP001346 440.71013421872 -2.04790434010661 0.504321719141234 -4.06071018236892 4.89236715231198e-05 0.000221897745253765 1.08959889445092e-05 -1.8752586134798
Anogam_AGAP001348 43.7047067529599 -6.11179778829831 1.01714202699858 -6.00879486450206 1.8690743337052e-09 1.58851104871787e-08 4.85841233726679e-10 -5.77507425258973
Anogam_AGAP001352 421.286475013667 -2.5856392369211 0.372747597386569 -6.93670262410729 4.01357437434774e-12 4.65669436267826e-11 6.2797425132745e-13 -2.50047385229528
Anogam_AGAP001353 249.988659348587 -11.5135150948997 1.26704189489078 -9.08692533477134 1.01879305779189e-19 2.26646910516775e-18 3.97844252609012e-06 -12.8387932407042
Anogam_AGAP001372 1064.95212183915 -1.91196543520629 0.296392484663933 -6.4507891870949 1.11269190446354e-10 1.10129405288129e-09 1.0504237758231e-11 -1.85194760280299
Anogam_AGAP001376 11114.6381332668 -1.39585283042003 0.311561896786632 -4.48017824007521 7.45807317503054e-06 3.91956159550869e-05 7.83857238426624e-07 -1.3272745240496
Anogam_AGAP001382 1972.49759363133 -1.36736700944545 0.253818378545213 -5.38718676434173 7.15690547686307e-08 5.05475547418779e-07 5.25268013809137e-09 -1.32205619220921
Anogam_AGAP001388 659.443364981482 -12.9129756115113 1.24569013647601 -10.366121745205 3.53585124566923e-25 1.1874818941296e-23 1.13677934838063e-06 -14.4156795915773
Anogam_AGAP001389 96.2409674773217 -10.1361368441114 1.3024417840619 -7.78241067520117 7.11554428099802e-15 1.05374417065835e-13 1.58507066007791e-05 -11.2577794359608
Anogam_AGAP001392 1999.27882572021 -4.24842607348958 0.403080784434116 -10.5398873812701 5.65665963864092e-26 2.02062738849391e-24 1.33432602149957e-26 -4.17658094735573
Anogam_AGAP001395 62.3388274461238 -3.74233302382568 0.633694103383736 -5.90558284169404 3.51402147101646e-09 2.8806178790224e-08 1.03066297268084e-09 -3.54705735935103
Anogam_AGAP001398 164.510232879504 -2.59153667864068 0.503428542060412 -5.14777463358383 2.63594913861704e-07 1.7281739958853e-06 6.28648715888976e-08 -2.43510966436098
Anogam_AGAP001416 2156.62378105634 -14.6225006715851 1.23488919558911 -11.8411439049066 2.39168413982476e-32 1.49963684256671e-30 2.49143141824504e-07 -16.3058632003066
Anogam_AGAP001419 8600.4631225943 -2.40765691571271 0.269055043359099 -8.94856638126379 3.60128856204486e-19 7.66281400169402e-18 4.35862657533133e-20 -2.36154995298283
Anogam_AGAP001429 163.235460873871 -4.62711401083659 0.511947397517822 -9.0382606362903 1.5918445085924e-19 3.48785558871509e-18 5.8859188923473e-20 -4.51862412650792
Anogam_AGAP001441 421.361908214001 -2.09097423426636 0.368331558620283 -5.67688047719519 1.3717324624473e-08 1.05204829325497e-07 2.08571791341883e-09 -2.00023867624032
