baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP001719 1695.04747017862 -1.8355561121402 0.458751870022831 -4.00119592329695 6.30231467865899e-05 0.000567152891750561 2.54175429861257e-05 -1.66888796199927
Anogam_AGAP001720 218.997914896143 -1.67972375218333 0.314772057820578 -5.33631785430198 9.48530642049011e-08 2.10986207161858e-06 2.71970034417374e-08 -1.60075642510965
Anogam_AGAP001768 402.167036245176 -3.58232886077151 0.579034038050539 -6.18673277452273 6.14239581791628e-10 2.56526506158855e-08 5.10399226002187e-10 -3.40464634509174
Anogam_AGAP001792 559.351058846908 -1.46027075806192 0.368930709283077 -3.9581165821072 7.55430859750034e-05 0.000657835621869136 2.08654844534071e-05 -1.34734603808999
Anogam_AGAP001819 163.67979560046 -5.36071322279673 1.22019078833131 -4.39334018422468 1.11622253475697e-05 0.000134051513798513 2.17594348105024e-05 -4.7572193534878
Anogam_AGAP001980 598.06551240615 -3.00311599308152 0.676346031071677 -4.44020642558226 8.98726294361813e-06 0.00011039336667359 7.39687254587517e-06 -2.71439651506053
Anogam_AGAP001981 1026.54993331092 -2.85631183074019 0.508704114425414 -5.61487857035798 1.96700329941278e-08 5.43956155664638e-07 1.21698262117048e-08 -2.69343385046373
Anogam_AGAP001989 685.329287118007 -3.88988887963118 0.636286644577979 -6.11342217030372 9.75169413798482e-10 3.88246437431364e-08 9.00614678767595e-10 -3.68900549146343
Anogam_AGAP002049 363.701076855292 -2.51015922638554 0.648621321886475 -3.86999184529565 0.000108838993780697 0.000900275330932975 7.6920571146007e-05 -2.21457346888559
Anogam_AGAP002051 281.75707370212 -2.28207049841638 0.444851521663974 -5.12995996929551 2.89803800587018e-07 5.59153440438732e-06 1.40111664590121e-07 -2.14104515029667
Anogam_AGAP002068 160.889172776656 -3.8953758831963 0.537833344458973 -7.24271918676743 4.3977688099126e-13 5.05595173741862e-11 3.91937791352648e-13 -3.7542509363798
Anogam_AGAP002091 1415.44019942253 -2.4273034052816 0.448251400875531 -5.41504923473872 6.1271843719928e-08 1.45123496514422e-06 3.61915774405951e-08 -2.28402005388328
Anogam_AGAP002156 1293.01882253818 -3.29094667954798 0.602976927500539 -5.45783184970215 4.81983771023398e-08 1.17700666947766e-06 4.04326403709427e-08 -3.08279378541335
Anogam_AGAP002198 1846.17055632866 -3.20555784823531 0.547506920276381 -5.85482617574431 4.77509177935295e-09 1.58651680948213e-07 3.49214502037735e-09 -3.0277713830813
Anogam_AGAP002268 656.437649096085 -4.06722174203435 0.546381721247238 -7.44391985286405 9.77408122880367e-14 1.40856900187492e-11 1.06859444148921e-13 -3.92593602266615
Anogam_AGAP002270 518.378262167673 -3.11052059621048 0.721724935537043 -4.30984221696027 1.63371065711283e-05 0.000184098319863199 1.58576634756621e-05 -2.79160173708761
Anogam_AGAP002324 363.637530862312 -2.84756967156965 0.553894192053431 -5.14099933240492 2.73281024978633e-07 5.30590407510697e-06 1.90794374414495e-07 -2.6537921096059
Anogam_AGAP002341 436.284470401508 -2.62207250015181 0.541728781263727 -4.84019419096604 1.29712316501013e-06 2.04501760005911e-05 7.53993316633394e-07 -2.42602071105147
Anogam_AGAP002353 614.768644477918 -4.47477343950617 0.817478186067972 -5.47387504127737 4.40299595996764e-08 1.09614244920654e-06 4.67122947225475e-08 -4.17300550763461
Anogam_AGAP002378 2406.03783824785 -2.41623464499846 0.271706349277266 -8.89281627545913 5.95792775103345e-19 3.58597157344554e-16 3.91942468691268e-19 -2.36597677891793
Anogam_AGAP002400 817.124453980962 -1.22918637339975 0.256662710697033 -4.78911163238936 1.6752127457434e-06 2.54703546295494e-05 2.64911282222123e-07 -1.17469631825994
Anogam_AGAP002417 460.29482006144 -2.70476282046717 0.539432959465332 -5.01408520374439 5.32863716592401e-07 9.70153300386735e-06 3.13229574741292e-07 -2.51421944970233
Anogam_AGAP002425 661.078004627288 -2.56435959319684 0.555000297755511 -4.62046525662675 3.82880459896599e-06 5.29409846711081e-05 2.3459755244451e-06 -2.34732918127452
Anogam_AGAP002478 307.079329088913 -2.27399701691531 0.380553098850653 -5.97550518911352 2.29378238085179e-09 8.35230651988453e-08 1.01159797812526e-09 -2.17066086886694
Anogam_AGAP002503 2026.92169388403 -2.80367457902871 0.508179647099285 -5.51709340394136 3.44652278878143e-08 8.79421974434204e-07 2.49560680632399e-08 -2.63855985067471
Anogam_AGAP002518 2825.09640255824 -3.25900217559903 0.617783890185969 -5.27531103897511 1.3253110917074e-07 2.82512147715628e-06 1.06296664485578e-07 -3.03326893411024
Anogam_AGAP002564 6183.76292328114 -2.70238110945612 0.402621672505463 -6.71196136223755 1.92025548512991e-11 1.30987027492328e-09 1.40784035433581e-11 -2.59264005544311
Anogam_AGAP002586 2862.19947904257 -3.76937088480845 0.511688696840642 -7.36653146352843 1.75124626497805e-13 2.38916690443405e-11 1.56696899364153e-13 -3.63860079368072
Anogam_AGAP002588 1181.76128586451 -3.64963440720681 0.726126088436797 -5.02617171497547 5.00367889188004e-07 9.19167727499399e-06 4.44092082177214e-07 -3.36736028370585
Anogam_AGAP002620 43.1239591110154 -3.73406316809445 0.912724394914869 -4.09111796386545 4.29298684111309e-05 0.000409374103991325 4.81220987277377e-05 -3.28548538747563
Anogam_AGAP002630 1873.98619823496 -1.1393995332133 0.294794399557271 -3.86506505864587 0.000111059592515587 0.000915682313150271 2.03232602757875e-05 -1.06807138567747
Anogam_AGAP002632 2182.25868263558 -2.35121678202698 0.437556109500773 -5.37352063192441 7.72139656396464e-08 1.77141994714095e-06 3.85364531736729e-08 -2.2143806153504
Anogam_AGAP002638 228.843573660934 -3.17657642026332 0.515227204127262 -6.16538955011913 7.03098326247637e-10 2.88919762014692e-08 4.94993919696623e-10 -3.02462443648559
Anogam_AGAP002643 596.232127304893 -4.38750564432087 0.884462577616891 -4.96064588299781 7.02591726304542e-07 1.2267779084553e-05 8.07532519364248e-07 -4.02218567558603
Anogam_AGAP002667 18386.6829075113 -1.41262669916694 0.329650077554609 -4.28523090194913 1.82549489869499e-05 0.000200627967813611 4.04134514571681e-06 -1.32372603586366
Anogam_AGAP002721 2228.63987107499 -2.59366766271057 0.592087083243823 -4.38055099682438 1.18379582058218e-05 0.000141008135462129 8.51628570268716e-06 -2.34041709622608
Anogam_AGAP002726 623.504459815455 -2.52311608750309 0.515879850909894 -4.89089869095078 1.00376621129468e-06 1.65653804418826e-05 5.31427984173334e-07 -2.33839284470543
Anogam_AGAP002728 1882.30786257891 -1.3331322569952 0.283422452234604 -4.70369318479997 2.55497112308228e-06 3.74533875807707e-05 4.55644110698941e-07 -1.26638429831936
Anogam_AGAP002757 168.817702461431 -2.1414760577558 0.471551194155087 -4.54134372746704 5.58968113903674e-06 7.37636984447682e-05 2.41243675392198e-06 -1.97707622207432
Anogam_AGAP002828 70.4140492565315 -5.03826924560537 1.27020170551158 -3.96651116412742 7.29323609412211e-05 0.000641673192453104 0.000142940085900629 -4.33384808271599
Anogam_AGAP002830 1801.66287946361 -3.21711461451657 0.432758690981721 -7.43396881809234 1.05386823318761e-13 1.4771479125994e-11 8.2494035268375e-14 -3.11382562043756
Anogam_AGAP002848 60.5623156819906 -7.12874366779689 1.31466859594808 -5.42246440644303 5.8782921991275e-08 1.40858748902746e-06 1.58990433535238e-08 -6.64600577746601
Anogam_AGAP002857 1410.81222986574 -3.12146849419783 0.546992782089813 -5.70659905652155 1.15255843417862e-08 3.41825446333786e-07 8.56077620271834e-09 -2.94433456871403
Anogam_AGAP002869 185.078370044294 -3.42504726022841 0.552044919978569 -6.20429087611453 5.49440804941955e-10 2.34406222576151e-08 4.37939696074683e-10 -3.25717553888617
Anogam_AGAP002890 5230.30110078123 -3.95905170669164 0.525637316552507 -7.53190761389971 5.00043346770976e-14 7.63648287188153e-12 5.39558432689426e-14 -3.82602682491322
Anogam_AGAP002898 898.23316848493 -2.04882724413296 0.429815036229411 -4.76676493709124 1.87207507942206e-06 2.80044915389569e-05 7.45383592047137e-07 -1.90472114092556
Anogam_AGAP002914 1686.56876999773 -2.45670360685214 0.352676903675802 -6.96587607877623 3.2636633273766e-12 2.92928097944889e-10 1.58601095125317e-12 -2.37536138115007
Anogam_AGAP002961 1510.26787119551 -1.20365172470186 0.249538175892578 -4.82351736521473 1.41048480852998e-06 2.20674014692336e-05 2.25158523418548e-07 -1.15201336449248
Anogam_AGAP003000 2173.02255678661 -3.21783154241673 0.595858932330321 -5.40032441878859 6.65204898561385e-08 1.55752323159727e-06 5.14623221878371e-08 -3.00679175305032
Anogam_AGAP003015 650.531974092952 -3.25117279477992 0.437119156189473 -7.43772664442707 1.0243274512529e-13 1.45568312239162e-11 7.47920953266872e-14 -3.14306454575358
Anogam_AGAP003032 155.379747267811 -3.52984152205799 0.54360591557574 -6.49338320448461 8.39298390757123e-11 4.59235354771491e-09 6.81296607595765e-11 -3.37291357495
Anogam_AGAP003039 510.154238294801 -2.14736355113729 0.414466404235754 -5.18103163294229 2.20662062994276e-07 4.40979341515123e-06 9.60487441538332e-08 -2.02087096246196
Anogam_AGAP003090 278.547898611757 -2.0592029514478 0.51290183532642 -4.01480909136791 5.94939307626835e-05 0.000538709645631662 2.88550063802468e-05 -1.85946503203393
Anogam_AGAP003168 7005.70800360326 -2.86589297714992 0.392266032483626 -7.30599322863762 2.75226034022566e-13 3.52014097514862e-11 2.16685214220299e-13 -2.76656693396021
Anogam_AGAP003209 69.6071103508879 -3.26325508837801 0.712869332053445 -4.57763427552437 4.70263928835741e-06 6.33957907753268e-05 3.9451854488098e-06 -2.96742347920069
Anogam_AGAP003239 1291.41709039401 -3.42723176888197 0.609263118973049 -5.62520799660215 1.85284582573787e-08 5.19405985998628e-07 1.47212977693502e-08 -3.22076281825648
Anogam_AGAP003245 222.353906392359 -3.39652296054686 0.756631735516051 -4.48900409686134 7.15569213499339e-06 9.11793797325683e-05 6.80771867584624e-06 -3.066705480794
Anogam_AGAP003246 1201.36764576263 -2.80866605078736 0.48793984522415 -5.75617277063552 8.60423264626371e-09 2.66783358898698e-07 5.74356102088285e-09 -2.65752811188545
Anogam_AGAP003248 640.382589267748 -2.92732640008269 0.711949608854682 -4.11170448536646 3.92748803039817e-05 0.000378756432865543 3.59403774515041e-05 -2.60189820218393
Anogam_AGAP003250 3416.83206402852 -3.17465405601855 0.478615429057273 -6.63299564385472 3.28941521788556e-11 2.10358103183781e-09 2.59454917841348e-11 -3.04186441539105
Anogam_AGAP003251 1990.83934060214 -3.02426036220578 0.644552374321432 -4.6920319941256 2.70504811176909e-06 3.92040400561209e-05 2.11475868240654e-06 -2.76681247204892
Anogam_AGAP003265 575.169642824586 -1.49799959437953 0.353146860117326 -4.2418601538234 2.21674809857653e-05 0.000236268401506615 5.20600984492728e-06 -1.39572067703334
Anogam_AGAP003289 92.5860341205077 -4.27479367912893 0.772122638396584 -5.5364180073856 3.08720262211355e-08 8.03772448586917e-07 3.35411995040196e-08 -4.00017228870668
Anogam_AGAP003334 87.8118821238785 -2.95850898831923 0.561693058088373 -5.26712756320688 1.38574918261625e-07 2.91748675648755e-06 8.772158521515e-08 -2.76581722392781
Anogam_AGAP003358 152.136081467267 -3.21033106587948 0.744655665044931 -4.31116181152771 1.62399006898112e-05 0.000183349910626038 1.68520882951816e-05 -2.87863143699693
Anogam_AGAP003421 78.227236661136 -4.55900963149913 0.968191244867256 -4.70879039205131 2.49191160534466e-06 3.66866756055922e-05 2.79036812182815e-06 -4.13615891723873
Anogam_AGAP003444 49.1353546216753 -7.73971544392164 1.78001216078171 -4.34812503782147 1.37306320477577e-05 0.000159731249405923 3.47273198607334e-05 -6.81148816292171
Anogam_AGAP003446 200.244893846346 -1.59693471760348 0.408380476992372 -3.91040906109062 9.21399458581722e-05 0.000779153657868445 2.82645455748555e-05 -1.46126411618989
Anogam_AGAP003449 430.634907543677 -3.33569015173826 0.581586416070102 -5.73550217055997 9.7223847018851e-09 2.96520240086774e-07 7.70649595974915e-09 -3.14538739517477
Anogam_AGAP003453 3223.37108421926 -3.93823482986481 0.541062126915168 -7.27871095380194 3.37024906366406e-13 4.05698687287184e-11 3.37832103965893e-13 -3.7899507033951
Anogam_AGAP003473 4134.72508849317 -3.76112204007882 0.548294961438401 -6.85966916458955 6.90202030333126e-12 5.49555912467147e-10 5.27904456008328e-12 -3.6224999959238
Anogam_AGAP003474 15928.3655414999 -3.74180627209947 0.466920159224173 -8.01380321277366 1.112146066933e-15 2.64639036206011e-13 1.22373289369349e-15 -3.62950799340098
Anogam_AGAP003492 2152.09954052796 -1.44834172633923 0.336367007444228 -4.3058376543644 1.66355029823106e-05 0.000186843541728871 3.8820394875296e-06 -1.35549174604395
Anogam_AGAP003508 328.9726466493 -1.67409646550596 0.286840458939453 -5.83633310201657 5.3362162301675e-09 1.744414200226e-07 1.36150398689287e-09 -1.60860766519265
Anogam_AGAP003542 523.592127584304 -2.15952230218205 0.524996979462082 -4.11339947973552 3.89874850027169e-05 0.000377407707235382 2.13063958099754e-05 -1.95402734202358
Anogam_AGAP003577 33.8338007712514 -2.33965543638701 0.606020562792284 -3.86068655097588 0.000113068876148761 0.00092711467172938 6.59819863420786e-05 -2.07633916254281
Anogam_AGAP003580 5345.14636742709 -2.65348756595904 0.49172310105094 -5.39630446543562 6.80274719610661e-08 1.58917144544664e-06 4.10978812224932e-08 -2.48872368448085
Anogam_AGAP003599 4955.9957216393 -1.26778548003635 0.294317361325824 -4.30754568580426 1.6507600736138e-05 0.000185610737068312 2.97295740978699e-06 -1.19578816048289
Anogam_AGAP003600 115.844350489854 -3.30628037817659 0.533877841717071 -6.19295299378385 5.9047343104973e-10 2.47611645348395e-08 4.50936344928772e-10 -3.14803278207623
Anogam_AGAP003606 222.419443965044 -2.99041244568616 0.659313951702085 -4.5356425993506 5.74283602250309e-06 7.52377697596051e-05 4.35398949037065e-06 -2.72039370975348
Anogam_AGAP003620 32535.4557496917 -2.72220704856079 0.527627495748519 -5.15933508108582 2.47828416537999e-07 4.84852840920995e-06 1.65863127268848e-07 -2.53973821329493
Anogam_AGAP003622 410.50775557745 -1.28231634251345 0.330862372119079 -3.87567898489204 0.00010632778774472 0.000883790352724597 2.36331971438048e-05 -1.19189221570226
Anogam_AGAP003629 545.937317451244 -2.5135776876121 0.616112132051117 -4.07974061352124 4.50859810220125e-05 0.000426358371365279 3.12961154962751e-05 -2.24906900866866
Anogam_AGAP003636 305.668569201613 -2.170934251951 0.487767577278908 -4.45075555054707 8.55687004546509e-06 0.000105997450732686 4.07379170808327e-06 -1.99536449423368
Anogam_AGAP003680 298.213765385784 -1.60949197955734 0.376652836212965 -4.27314445774493 1.92735500764523e-05 0.000209571694348842 5.03532728089098e-06 -1.49465346819179
Anogam_AGAP003691 7781.34356764855 -3.16802814598744 0.617093403200981 -5.13379032988243 2.83964433794456e-07 5.49248409562358e-06 2.40832241403961e-07 -2.91925326782924
Anogam_AGAP003692 1840.1226834771 -4.44811639656392 0.542922981654067 -8.19290497339476 2.54995496946084e-16 7.67386448456567e-14 2.02463347379093e-16 -4.31840376788971
Anogam_AGAP003695 124.957133342839 -3.83719310797736 0.9679614198084 -3.96420046238713 7.36423505825307e-05 0.00064512716708943 0.000106674600642469 -3.33174603480249
Anogam_AGAP003746 46.2731301570334 -3.36204028965495 0.771301311475555 -4.35891945162536 1.30706206147151e-05 0.000153369942809363 1.21435782059164e-05 -3.02165836630039
Anogam_AGAP003785 1531.89560071671 -2.36850101116968 0.391501025627205 -6.04979516305281 1.45030117239799e-09 5.57875247969033e-08 7.58880393261027e-10 -2.25965912296686
Anogam_AGAP003923 286.886212065065 -1.8205138096295 0.461031397928089 -3.94878487194372 7.85489016714027e-05 0.000678217573142347 3.14537129083048e-05 -1.64859268255164
Anogam_AGAP003960 2219.31750972168 -2.51104497415008 0.632516045799617 -3.96993086709074 7.18934886473432e-05 0.000634150151585876 5.24695427697745e-05 -2.22995935733542
Anogam_AGAP003995 176.944744641843 -9.62940293140231 1.55905405274828 -6.1764394341734 6.55633439004209e-10 2.70501667253672e-08 3.03134409817024e-09 -9.11384345162987
Anogam_AGAP004008 200.608562007265 -2.37762528427901 0.456544655350978 -5.20787015336137 1.91020515754682e-07 3.9090438344038e-06 9.32696735341695e-08 -2.23244270884655
