baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP000189 107.086020525084 2.79601333660371 0.490269524154655 5.70301272840634 1.17708188977628e-08 9.11059836945689e-08 2.60214233421155e-09 2.65741395294617
Anogam_AGAP000192 172.859177103455 10.7712775900185 1.39624443925797 7.71446409179102 1.2149163305098e-14 1.75723112933123e-13 7.38218314450423e-06 11.8182288001258
Anogam_AGAP000204 221.939297592452 1.85414477653766 0.329027081899651 5.63523454006485 1.7482024509142e-08 1.31595213865751e-07 2.03551127124858e-09 1.78151751643659
Anogam_AGAP000248 109.011447778733 3.19300556403604 0.423498393082131 7.53959310399746 4.71440119197404e-14 6.47708173088461e-13 9.39983763509342e-15 3.09882203693452
Anogam_AGAP000252 279.381258911665 1.34656613772478 0.304061077391123 4.42860411230027 9.48449326456413e-06 4.90149963185805e-05 9.52837598556605e-07 1.28370721713163
Anogam_AGAP000256 11.2660311495165 6.83117502378025 1.6179208672655 4.22219353368365 2.41936232226047e-05 0.000116548602594223 0.000927879974909664 6.92551154966383
Anogam_AGAP000261 342.022653846806 1.44296765358888 0.268079307495629 5.38261482047589 7.34115187298094e-08 5.16950407877534e-07 5.69889747889064e-09 1.39384385723241
Anogam_AGAP000270 710.987487065998 3.00926374257215 0.276014473554918 10.9025577674042 1.12062095871971e-27 4.68435456077588e-26 1.16996880841765e-28 2.96855245463137
Anogam_AGAP000272 427.869037467633 1.91422036190836 0.293550836521716 6.5209160518497 6.98792890575327e-11 7.04651034568174e-10 6.32416371328063e-12 1.85670694830975
Anogam_AGAP000288 128.355694179379 1.53644700120168 0.377604059541272 4.06893666097821 4.7228182814863e-05 0.000214869092636667 5.8923230994487e-06 1.43872465493405
Anogam_AGAP000291 375.206830170755 1.59253007430738 0.259522363894612 6.13638859637576 8.4418514089262e-10 7.53882912185015e-09 7.94191146820682e-11 1.54656301558049
Anogam_AGAP000292 75.3070981654278 2.38387147350851 0.609969498813637 3.9081814388179 9.29934601217623e-05 0.00039789724425239 2.78527176441332e-05 2.14726557650535
Anogam_AGAP000300 581.508630853289 2.37971082984925 0.306377054511748 7.7672619238462 8.02008902598086e-15 1.17734507395096e-13 9.17111056182943e-16 2.32224914841074
Anogam_AGAP000305 5605.54968252678 1.12815273532367 0.274818359571844 4.10508503537132 4.04166180576731e-05 0.000186470095367456 3.35379984794262e-06 1.07600914635214
Anogam_AGAP000306 179.031731587531 2.13735649467235 0.399454075766841 5.35069392036925 8.76176065019183e-08 6.11507605355011e-07 1.32577074509771e-08 2.03387936071901
Anogam_AGAP000307 39.721577766811 2.19759950801578 0.581470790088821 3.7793807452995 0.00015721886781585 0.000643282198477347 4.09811859134419e-05 1.97621478051005
Anogam_AGAP000308 2163.55189103348 3.29093575615644 0.257412674208026 12.7846686892227 1.99712042690954e-37 2.02948755106979e-35 2.50149855215795e-38 3.25744586500801
Anogam_AGAP000310 489.563478600197 1.1346597117486 0.281938182509514 4.02449821322201 5.70969276069972e-05 0.00025494643281488 4.67582805330555e-06 1.08197608895315
Anogam_AGAP000319 126.139761080422 2.55011841115125 0.371165232639531 6.87057457676237 6.39438240923388e-12 7.20621222180201e-11 1.08662218398573e-12 2.46794789759509
Anogam_AGAP000320 782.898428682324 1.63413681010171 0.339300671112809 4.81619091628144 1.46324531345295e-06 8.56441695878022e-06 1.69880838248137e-07 1.55263033567906
Anogam_AGAP000324 137.921140675482 2.16835034748766 0.423103013800973 5.12487568454818 2.97734125594288e-07 1.94012707158953e-06 4.94862735963329e-08 2.05181166631225
Anogam_AGAP000325 771.023715776423 2.4708501328492 0.310112476247024 7.96759344464752 1.61794112267012e-15 2.532840631346e-14 2.12242024664256e-16 2.41301518851834
Anogam_AGAP000326 324.52702773265 2.34135482548919 0.356790246320006 6.56227251063702 5.29938522074898e-11 5.40390596731738e-10 6.78240754816981e-12 2.26213016269328
Anogam_AGAP000327 7010.56299236031 2.15747376199887 0.223464246176705 9.65467093242668 4.69664708872005e-22 1.23580526521946e-20 4.09194553409248e-23 2.12602154040616
Anogam_AGAP000328 342.105798881673 1.20449238200934 0.272061268433434 4.42728356353321 9.54272465851333e-06 4.92943200151425e-05 7.92906483944969e-07 1.15514381534201
Anogam_AGAP000330 161.143625948276 1.66936159418168 0.42689666529674 3.91045826750904 9.21211761880254e-05 0.000394308070045186 1.43060875984932e-05 1.54470746080451
Anogam_AGAP000331 257.30214015044 1.32704887360183 0.349634662704189 3.79553006368991 0.00014732833955874 0.000605335122592688 1.73463789448404e-05 1.24413143943727
Anogam_AGAP000332 155.843352098377 1.83239560168899 0.426821701418986 4.29311723278623 1.76181919375007e-05 8.72252190505075e-05 2.82451258744153e-06 1.70916863395946
Anogam_AGAP000337 302.30250295793 1.8893510790038 0.475359798560498 3.97457059836612 7.05063464047159e-05 0.00030977592673082 1.34264017586856e-05 1.73833502212685
Anogam_AGAP000343 94.9930255915189 2.06764240782485 0.463477126345789 4.46115307593893 8.15198323308368e-06 4.2463799536717e-05 1.61173254337371e-06 1.92609411625104
Anogam_AGAP000344 41.4491082591215 3.92625103555097 0.808217257064349 4.85791537019652 1.18628090287611e-06 7.02707501663495e-06 5.16087033715111e-07 3.61927393430548
Anogam_AGAP000358 818.52552036086 1.49147776922132 0.301889970040539 4.94046810836755 7.79352397158548e-07 4.76010676565024e-06 7.10801545536207e-08 1.4294240812528
Anogam_AGAP000359 89.5981353395054 2.54404354662871 0.455760835152018 5.58197052140329 2.37808691699305e-08 1.76640759782697e-07 4.36636721012096e-09 2.41778415201195
Anogam_AGAP000372 53.2091512096917 2.37592410887033 0.583847520236218 4.06942570880332 4.71291643238907e-05 0.000214584236790275 1.31284225295416e-05 2.15926114909788
Anogam_AGAP000374 50.1933927011003 2.35633648350823 0.535152137027318 4.40311515263171 1.06707490077282e-05 5.4689908392652e-05 2.56516878871337e-06 2.17429195429309
Anogam_AGAP000378 613.297814151977 2.81027032095126 0.309127112679428 9.09098621791085 9.81447147514729e-20 2.19531289846369e-18 1.07430648846911e-20 2.7566460134392
Anogam_AGAP000384 62.032373970446 2.89142037989446 0.704308976332699 4.10532944638862 4.03739072486996e-05 0.000186345974411774 1.71699105898324e-05 2.60181917214918
Anogam_AGAP000385 715.641597891193 1.4996992123621 0.328531142816516 4.56486164296357 4.99823872821398e-06 2.70024006087014e-05 5.57485045839905e-07 1.42593906450136
Anogam_AGAP000394 219.030237703694 1.97254030855295 0.361723645039645 5.45316938940158 4.94798947307016e-08 3.5543509999117e-07 6.31321476593774e-09 1.88606585547878
Anogam_AGAP000396 1575.86399415389 1.33893753280026 0.26588210322088 5.03583173361595 4.75778374223544e-07 2.99918474617494e-06 3.27685095723714e-08 1.29110276951508
Anogam_AGAP000397 202.689440043702 3.31813906909083 0.481384306213401 6.89291077058892 5.4662164706857e-12 6.20170931245843e-11 1.38480677615947e-12 3.19902538640486
Anogam_AGAP000399 438.378442958051 1.42934914814314 0.231594010347864 6.17178806134148 6.75219733669526e-10 6.08989305317243e-09 5.05859885942114e-11 1.3926853938739
Anogam_AGAP000402 412.186527888446 1.8065866641714 0.332557786641492 5.43239923026958 5.5601353523303e-08 3.96748641242552e-07 6.24212680323283e-09 1.732135265738
Anogam_AGAP000403 148.364550139131 2.6088467313669 0.558520926010753 4.67099191788683 2.99748734373018e-06 1.68070297877111e-05 8.97242487948443e-07 2.4194859107103
Anogam_AGAP000405 147.820732881857 1.75557122765457 0.425860420673463 4.12240993158811 3.74929224695597e-05 0.000174002586642193 5.84063092942334e-06 1.63218849949065
Anogam_AGAP000407 657.725339279851 1.30464209012412 0.255174355742663 5.11274765964264 3.1750630900679e-07 2.05542418783209e-06 2.23982912779166e-08 1.26033017967819
Anogam_AGAP000414 155.270229607217 1.78836972212999 0.388814079951142 4.5995497960226 4.23404976986437e-06 2.31069345773895e-05 6.24040648897252e-07 1.6859251288775
Anogam_AGAP000416 996.830648636947 1.7485707043379 0.279552743410611 6.25488658420918 3.9780489679773e-10 3.67501890552637e-09 3.63784113630986e-11 1.69566385942538
Anogam_AGAP000427 786.222084137988 9.28499135522834 0.694293197611123 13.3733001953289 8.66110977315053e-41 1.09781894629998e-38 2.40642547487156e-42 9.18326323110718
Anogam_AGAP000434 591.496449425343 1.05137845461949 0.230945575854522 4.55249445991455 5.30135574128804e-06 2.85223101224571e-05 3.52323310197642e-07 1.01705791874943
Anogam_AGAP000438 291.532911459525 1.88116724353958 0.30900049496041 6.08791013030772 1.14394049194484e-09 1.00035389607164e-08 1.34402914334132e-10 1.81746202186137
Anogam_AGAP000439 594.191259979345 1.48305821350823 0.244943508340733 6.05469491130663 1.4068403908923e-09 1.21404352326782e-08 1.15801448036059e-10 1.44202692170126
Anogam_AGAP000444 552.257574270529 1.22586164637352 0.295358870670883 4.1504141845785 3.31874180551677e-05 0.000155613875908638 2.90938215310081e-06 1.16780652802265
Anogam_AGAP000447 288.856235531948 2.98730792546317 0.303319921891637 9.84870333222096 6.94339489584228e-23 1.95343052582789e-21 1.08012189294394e-23 2.93750018694813
Anogam_AGAP000452 280.832104557313 1.28224808334881 0.340666144197045 3.76394339499478 0.000167254758911668 0.000679861757948532 1.82062546881513e-05 1.20408657313765
Anogam_AGAP000454 508.948369404371 1.41199956863336 0.305664747815463 4.61943871095601 3.84779514694345e-06 2.11853382494953e-05 3.73700551057108e-07 1.34840345507368
Anogam_AGAP000462 7380.39283000345 1.66997845467333 0.256007628286311 6.52315896151999 6.8841834103422e-11 6.95379212006117e-10 5.02374971127659e-12 1.6259972915823
Anogam_AGAP000463 170.09167914511 1.46873605493861 0.31000911190567 4.73771898480686 2.16137244289515e-06 1.23680865809942e-05 2.06347542767226e-07 1.40295382539755
Anogam_AGAP000471 371.014808827512 1.24774503736886 0.340548667619108 3.66392576453837 0.000248378800275341 0.000967257779202417 2.59809980531148e-05 1.16998086659255
Anogam_AGAP000473 125.456421170791 1.54825474777843 0.406483457262757 3.80889977221783 0.000139586521141977 0.000576136523536985 1.98940134857359e-05 1.43496724053315
Anogam_AGAP000474 74.0860687510107 3.95353256327657 0.730066173299042 5.41530714320216 6.11835872855669e-08 4.34739075902509e-07 2.2852158579945e-08 3.70676596197356
Anogam_AGAP000479 613.196440376778 3.98550854724326 0.31444982953064 12.6745451037203 8.1832036612501e-37 7.59555942982804e-35 2.5254559170072e-37 3.94197479281851
Anogam_AGAP000480 294.797177214508 1.83459228593671 0.272858473753553 6.72360385477243 1.77284017333103e-11 1.88953345056295e-10 1.95457843028527e-12 1.78475335102002
Anogam_AGAP000489 235.221843263422 2.06975813498611 0.347383990246789 5.95812758531478 2.55144296978882e-09 2.13156695449118e-08 3.33323150816333e-10 1.9910490783394
Anogam_AGAP000498 917.952015585513 1.08163548763668 0.214229248758275 5.04896270656831 4.44215435617753e-07 2.81982313142815e-06 2.42909960972604e-08 1.05187185664451
Anogam_AGAP000507 54.2482802473821 3.13995536923564 0.674853719839181 4.65279404547685 3.2746728198318e-06 1.82342197450058e-05 1.25367507976361e-06 2.88973699676294
Anogam_AGAP000513 797.470079137771 1.62919136967646 0.305871288698134 5.32639521875595 1.00181027325146e-07 6.95485247413911e-07 9.28488868376762e-09 1.56551867188135
Anogam_AGAP000514 492.928213455858 3.53055238332311 0.374588382989661 9.42515182970998 4.2948375367273e-21 1.03957997706245e-19 1.08042498915957e-21 3.46109683306367
Anogam_AGAP000515 363.538543205495 1.12497660330497 0.25649957618861 4.3858809438256 1.15517295645438e-05 5.88146744244468e-05 9.02202014148346e-07 1.08191747939312
Anogam_AGAP000523 8125.23895183045 1.666924511533 0.293858683289425 5.67253787730078 1.40697398509974e-08 1.07837511939894e-07 1.37638936678142e-09 1.60826662269544
Anogam_AGAP000526 390.728275036565 1.62317949425516 0.325685897647512 4.98388019247896 6.23216768136879e-07 3.85641956052364e-06 6.39829043087577e-08 1.55069614322678
Anogam_AGAP000532 252.570094986646 1.89536927749435 0.341409107712421 5.55160724971308 2.8305497066139e-08 2.0828039913586e-07 3.32316271080412e-09 1.81771230605856
Anogam_AGAP000533 67.8534765442592 2.33406727730022 0.497784940526817 4.6889069702069 2.74668213529197e-06 1.54844041180401e-05 6.27764192933522e-07 2.17743007034541
Anogam_AGAP000541 6132.65522428226 2.59820411523633 0.276605559550295 9.3931738735132 5.82189236904116e-21 1.38643368174257e-19 9.15218818714453e-22 2.55305754149082
Anogam_AGAP000544 221.984980391967 1.50970924511751 0.312223624955224 4.83534596504032 1.32914264070449e-06 7.81443064769302e-06 1.30753588134571e-07 1.44339171437662
Anogam_AGAP000545 443.155481421015 2.41846704366207 0.255406428695012 9.46909228565282 2.82285984379784e-21 6.88941445935588e-20 3.63853094923825e-22 2.37906281151993
Anogam_AGAP000546 714.023891669251 2.36337843738543 0.279520738874029 8.45510943805328 2.78825715190716e-17 5.11962232191303e-16 3.43373790520707e-18 2.31579537120698
Anogam_AGAP000547 136.592527433104 1.82874645297034 0.453742371461086 4.03036297245425 5.56907873021587e-05 0.000249708254362057 9.71758526639705e-06 1.6889190699145
Anogam_AGAP000549 625.502110869431 2.72201195921253 0.298216600471658 9.12763392415918 7.00126705480105e-20 1.57501786339685e-18 7.85072076383333e-21 2.67120458162339
Anogam_AGAP000553 101.456402337839 4.00122230107825 0.519907330200229 7.69602978964979 1.40359100944498e-14 2.01283829918947e-13 2.96330196453278e-15 3.88118091536076
Anogam_AGAP000556 83.6877248103463 1.99251395242791 0.423135810335221 4.7089230071295 2.49029108221558e-06 1.41132458063256e-05 4.38533849986893e-07 1.87335189596953
Anogam_AGAP000561 678.645775163181 1.46720073948579 0.314452988999381 4.66588263051517 3.07295079640223e-06 1.71840341499002e-05 3.07473486734516e-07 1.39865481394481
Anogam_AGAP000564 354.913800564529 1.97364618053646 0.246348312084613 8.01160829491932 1.13217976186203e-15 1.80109784518617e-14 9.29487962269494e-17 1.93379856536588
Anogam_AGAP000596 498.321366734255 1.97415309979915 0.325816445904625 6.05909592536969 1.36888744171605e-09 1.18389179478715e-08 1.73361667369827e-10 1.90440760246453
Anogam_AGAP000614 61.2282890152083 2.81366448485438 0.510627512247614 5.51020933531285 3.5840719761027e-08 2.60957630971579e-07 7.82615397931978e-09 2.66365590114783
Anogam_AGAP000617 447.557667216555 1.22292721718097 0.313671577871171 3.89875048763023 9.66903444229315e-05 0.000412816291219673 9.07195856116574e-06 1.15726296069346
Anogam_AGAP000619 196.99825526905 2.59444967879809 0.387192977151016 6.70066305925322 2.07475938732699e-11 2.19741811840166e-10 3.51223189191953e-12 2.50571043085259
Anogam_AGAP000622 150.412889980758 3.47581236976787 0.608009364704154 5.71670860934706 1.08607119084103e-08 8.43942465236258e-08 3.40290699338357e-09 3.28918608898994
Anogam_AGAP000623 82.8086519270392 2.69987050817771 0.420373859265236 6.42254614237138 1.3401360821883e-10 1.31208672232854e-09 1.98796544525136e-11 2.59709396092864
Anogam_AGAP000627 1475.16014924904 1.06096458822044 0.2430508847882 4.36519533407576 1.27009211027975e-05 6.4146725775397e-05 9.47744246102103e-07 1.0229030490126
Anogam_AGAP000629 1089.19845681356 1.8974597123915 0.242180179797882 7.83490917371965 4.69181740058678e-15 7.02759129836302e-14 4.03457994645034e-16 1.85865400197915
Anogam_AGAP000639 362.842967330798 2.88349816652077 0.507070415322971 5.68658332134043 1.29606165402161e-08 9.99867459267459e-08 3.05196011550489e-09 2.7377504731483
Anogam_AGAP000646 274.84360947382 2.44532067894537 0.398664347733289 6.1337832009531 8.58134447655807e-10 7.63687355275694e-09 1.61671405265493e-10 2.34829229275747
Anogam_AGAP000648 71.2054678554892 3.11686314362908 0.529287515225113 5.88879022076202 3.89032887801884e-09 3.16707160318274e-08 9.05292771324123e-10 2.96598803427704
Anogam_AGAP000650 701.963652398131 2.25380541311402 0.308586701675166 7.30363752189974 2.80090314564679e-13 3.59271450281658e-12 2.93875630444414e-14 2.19409416960146
Anogam_AGAP000652 774.839118226232 1.79067175744128 0.234846611002533 7.62485670879862 2.44305605634807e-14 3.44071024996786e-13 2.00489021553879e-15 1.75350426304654
Anogam_AGAP000654 3492.69483393934 2.48962004763321 0.219405111976211 11.3471378365293 7.66301984389642e-30 3.86032811623295e-28 4.66570747134918e-31 2.46211960593113
Anogam_AGAP000655 4238.93080634658 2.62668629902635 0.275990475130301 9.51730779037295 1.77723544009417e-21 4.41984206072364e-20 2.6843169851681e-22 2.58198292629712
Anogam_AGAP000662 456.763009338583 1.67605786303783 0.360140777065175 4.653896392117 3.25720516972033e-06 1.81455267205403e-05 4.33159927957027e-07 1.58672159949048
Anogam_AGAP000666 211.390546533494 3.59861466760804 0.371888983433205 9.67658314152345 3.7917692264063e-22 1.00897010476021e-20 9.45645313197242e-23 3.53243427029324
Anogam_AGAP000668 102.469981790841 2.59461241771381 0.580273318191413 4.47136260857324 7.77227855279496e-06 4.07017412618156e-05 2.27044216815079e-06 2.38917176119704
Anogam_AGAP000669 4337.94362408536 1.09312009036329 0.291327949807062 3.75219779319914 0.000175291076125486 0.000707890101187814 1.51225643944534e-05 1.03852406317011
Anogam_AGAP000670 412.577932266823 1.22470823159048 0.274952996501758 4.45424580627421 8.41886053178387e-06 4.3699483905182e-05 7.06125341204839e-07 1.17404110386494
Anogam_AGAP000672 1824.11393451254 1.82590939539134 0.206823167233217 8.8283600904942 1.06221606081917e-18 2.1928901794985e-17 6.76212363053207e-20 1.79741505377163
Anogam_AGAP000674 14.5150953280849 7.19999070191468 1.60267053263298 4.49249584073032 7.03932937084488e-06 3.71605976818269e-05 0.000603008553361035 7.41689036606623
Anogam_AGAP000675 311.550417706289 1.45200972602306 0.389736171619987 3.72562218176363 0.000194834049862531 0.000776438059425125 2.52025922731579e-05 1.34826607408242
Anogam_AGAP000676 108.151259809097 2.61416334882824 0.420901968742891 6.21086034982438 5.26952886483385e-10 4.7966954639893e-09 1.07900692740383e-10 2.50929279723446
Anogam_AGAP000680 78.2331913694825 1.90821246239435 0.467631055937184 4.08059396006127 4.49207660341883e-05 0.000205083652211856 8.33735572451713e-06 1.76094983064619
Anogam_AGAP000681 295.750822361633 2.69302489204955 0.453065977956583 5.94400158713224 2.7814690492825e-09 2.31226778229493e-08 6.01745095567702e-10 2.57356046540678
Anogam_AGAP000684 208.604751960005 1.94697582632228 0.386882627168937 5.0324715807725 4.84196402802899e-07 3.04715982049248e-06 6.80610797228509e-08 1.84742550284437
Anogam_AGAP000705 449.172370926514 1.56870874942267 0.364142943995935 4.30794767628446 1.64776350863738e-05 8.18535029069426e-05 2.04921059024205e-06 1.47795615454033
Anogam_AGAP000711 579.096119460537 2.50977831682431 0.331254582741314 7.57658443863481 3.54770836762593e-14 4.91426395271145e-13 4.98577569197573e-15 2.44454057164728
Anogam_AGAP000718 85.0872067359978 3.58526134708891 0.517886994127124 6.92286423050981 4.42601927740256e-12 5.09013807239233e-11 1.13165939545092e-12 3.4550298430842
Anogam_AGAP000719 6212.37747589402 3.54255995926749 0.33968959870401 10.4288149321708 1.83158312546837e-25 6.25817445884671e-24 3.28472708063391e-26 3.48656936880873
Anogam_AGAP000723 118.983787034704 1.28826501404192 0.350472375336821 3.67579616739789 0.000237108786870135 0.000927044238681642 2.56333724736429e-05 1.20541766554477
Anogam_AGAP000735 789.932644559455 2.69982212756138 0.313819169551693 8.60311411638179 7.7581768444525e-18 1.48222672029832e-16 1.29210836426838e-18 2.64328952801817
Anogam_AGAP000739 17268.8855583035 2.65657687063863 0.21710922268041 12.2361309107038 1.99309331353768e-34 1.50606307563988e-32 2.24320521231647e-35 2.63135027649239
Anogam_AGAP000740 192.604589131725 2.54291564151183 0.381151360017894 6.67166881260098 2.52910809254527e-11 2.65714137209659e-10 3.90490143986689e-12 2.45595355070032
Anogam_AGAP000745 12.2397832133995 6.9485543612785 1.64551519869256 4.22272268697334 2.41368726334213e-05 0.000116322753312662 0.000896505303801041 7.0446803073835
Anogam_AGAP000747 314.630539583543 1.19031082468775 0.268498392426411 4.43321397171486 9.28386463293065e-06 4.80202704225478e-05 7.7490822536995e-07 1.14057327937642
Anogam_AGAP000752 526.825813339242 1.11750661612352 0.230348637682613 4.85137063264633 1.22611174124379e-06 7.2448146394896e-06 7.79651618302593e-08 1.08268294302749
Anogam_AGAP000754 163.301202891403 2.24242306110691 0.419040244814825 5.3513310209568 8.73096433948924e-08 6.09719239537317e-07 1.4719312171657e-08 2.12987231328597
Anogam_AGAP000757 176.798025893959 1.44555303370096 0.367423329601024 3.93429844335322 8.34400541434831e-05 0.000360157948825844 1.00740258872072e-05 1.35319669343307
Anogam_AGAP000759 860.133462741541 1.45153886379026 0.232012974422779 6.25628315572231 3.94260645761267e-10 3.64799410693392e-09 2.55691133241127e-11 1.41467584417446
Anogam_AGAP000762 38.6962671877876 5.16179248584206 0.855285400646942 6.03516964271534 1.58795776757503e-09 1.36137063012178e-08 2.70122869114199e-10 4.89569434988633
Anogam_AGAP000772 68.1832371597474 8.47808163296497 1.28916991930505 6.57638803543853 4.82013648421405e-11 4.94514959755571e-10 1.4031983358839e-10 8.08584002356912
Anogam_AGAP000773 31.1246290391844 4.34886143499809 1.04577887619159 4.15849041705196 3.20357669681495e-05 0.000150693384285932 2.21139075883656e-05 3.85422950544716
Anogam_AGAP000831 412.555255401957 1.94606416997445 0.269396658925372 7.22378732437637 5.05593084154914e-13 6.34035242129587e-12 4.39639192014001e-14 1.89815597731056
Anogam_AGAP000835 653.879798719366 6.6946188574332 0.498011845884398 13.442689993738 3.39853874091308e-41 4.35456246498732e-39 6.77473173155435e-42 6.62437985474316
