baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP000536 1173.76501934451 1.61505170671 0.33444673221414 4.82902522628301 1.37203028136349e-06 9.30670328345835e-06 2.24485809710823e-07 1.53892173956854
Anogam_AGAP000543 84.4689729165365 1.61884132427416 0.373325081737536 4.33627796112634 1.44915669649052e-05 7.44454396513637e-05 2.57247614497132e-06 1.52326710234263
Anogam_AGAP000549 345.189362615664 2.22669003105157 0.430597623899808 5.17116190954571 2.32642880422441e-07 1.92847344030416e-06 6.88066581522953e-08 2.10790309234341
Anogam_AGAP000552 666.333794927846 2.11214578578066 0.440898222768114 4.79055182513521 1.6632325604119e-06 1.104777072601e-05 4.7368374389202e-07 1.98828871247827
Anogam_AGAP000558 511.327197016329 1.26904160912594 0.282048238782353 4.49937788870655 6.8152614431788e-06 3.82385335181159e-05 8.88435175944137e-07 1.21529689013284
Anogam_AGAP000561 589.469907014128 1.75740549291527 0.322319310129453 5.45237420683683 4.9701729217897e-08 4.90404991639849e-07 9.98372022047879e-09 1.68674786169583
Anogam_AGAP000565 3405.40276408394 1.94697200125526 0.397908904574534 4.89300937695041 9.93056731196146e-07 7.00330121704386e-06 2.11916680183172e-07 1.84369049359597
Anogam_AGAP000567 383.719602891387 1.76021179685751 0.267442307769417 6.58165049329114 4.65254248051465e-11 1.06551785765406e-09 8.38316752698546e-12 1.71203523795093
Anogam_AGAP000576 131.24357034861 2.24147276550441 0.414557694255646 5.40690185362272 6.41242581040177e-08 6.14309295557651e-07 1.82152473493338e-08 2.13199998004994
Anogam_AGAP000596 332.044969139054 1.76884228354767 0.243391631080935 7.26747372410463 3.66272551618834e-13 1.44942978995736e-11 5.16443186591357e-14 1.72893644288199
Anogam_AGAP000601 454.847245414675 1.74035554544271 0.316788447251676 5.49374688547295 3.93494358269226e-08 4.0061302893246e-07 7.92357771909211e-09 1.67246287142685
Anogam_AGAP000614 28.3482816393165 1.99429318401674 0.495510768942135 4.02472218368604 5.70426161869096e-05 0.000251801442127395 1.37682440833975e-05 1.8303123663896
Anogam_AGAP000615 161.463325825977 1.18844201921882 0.254774077151452 4.66468972238626 3.09083051469406e-06 1.90187972165158e-05 3.3592344036126e-07 1.14519787848964
Anogam_AGAP000617 356.860906533818 1.42246512902652 0.289088340315917 4.92052058368054 8.63143215871062e-07 6.18677317685044e-06 1.15992867892842e-07 1.36535781155016
Anogam_AGAP000623 57.4653766118781 2.5725834833198 0.557972714513083 4.61059011741241 4.01527531234598e-06 2.4120897956924e-05 1.56240027891337e-06 2.38266358463819
Anogam_AGAP000625 350.790687217359 1.38585150785356 0.362740728519959 3.82050152875874 0.000133180579667791 0.000532104642061931 1.82312352240469e-05 1.29656903017354
Anogam_AGAP000630 164.312956596084 1.92296196108362 0.381503476820153 5.04048345014202 4.64357285601845e-07 3.55866280924827e-06 1.04482341678709e-07 1.82570970258052
Anogam_AGAP000631 310.368784877852 1.40934078785756 0.340825377351297 4.13508172076316 3.54828346080407e-05 0.000165640793987264 4.87858685541206e-06 1.33010644301395
Anogam_AGAP000646 158.157955102026 2.00421694777076 0.450976160017325 4.44417493752611 8.82297943084528e-06 4.8199291046847e-05 2.25956049235044e-06 1.86927895360358
Anogam_AGAP000651 21380.1916193365 1.61798386008677 0.299186909994393 5.40793666446533 6.37549604859272e-08 6.11294351439982e-07 1.08673928926426e-08 1.5591075641351
Anogam_AGAP000654 1206.25613458912 1.10350817808997 0.233370864778259 4.72856017883162 2.26117608502865e-06 1.4388017600134e-05 2.16898930489104e-07 1.06839520086823
Anogam_AGAP000660 250.038658037981 1.21867168606665 0.284432484463523 4.28457279893759 1.83090651972709e-05 9.18241026172129e-05 2.1895583201761e-06 1.16461744416252
Anogam_AGAP000666 70.5616880317253 2.2921798760488 0.462072797246056 4.9606466550512 7.02588933595992e-07 5.16970661454765e-06 1.97246014634993e-07 2.15678746216434
Anogam_AGAP000679 6408.04089593645 2.52771393150691 0.47765612650832 5.29191146355553 1.2104449250532e-07 1.09056900367424e-06 3.98227635010871e-08 2.39729177441521
Anogam_AGAP000685 167.108815579505 3.57484955765704 0.877069658862642 4.07590152222664 4.58364153693956e-05 0.000207319069354548 3.31643666384938e-05 3.17543620542049
Anogam_AGAP000700 789.354222931246 1.88160701249416 0.369188315129165 5.09660499909339 3.45798802849997e-07 2.72334795577856e-06 7.42748863754968e-08 1.7907037543522
Anogam_AGAP000707 95.6477036413986 1.78292717864137 0.381962913113112 4.66780181382005 3.04439345729759e-06 1.87743184627069e-05 6.51291257745551e-07 1.68400897683351
Anogam_AGAP000713 387.581414310511 1.39528529773819 0.317021999173873 4.40122547133688 1.0764119783199e-05 5.72128037266474e-05 1.48509288800811e-06 1.32679637965914
Anogam_AGAP000721 1334.91388205111 1.53515176209143 0.324923107288504 4.72466170504871 2.30498741066134e-06 1.46335340204061e-05 3.64623141383877e-07 1.46472444271787
Anogam_AGAP000723 89.3662785307662 1.30584547161285 0.319961670624904 4.08125594875929 4.47929951805395e-05 0.000203091802844883 5.59865824276751e-06 1.23639689248612
Anogam_AGAP000762 14.4652544279798 4.11341658587447 0.92626047627867 4.44088535700073 8.95895165833971e-06 4.8731434659394e-05 4.28861004996577e-06 3.72307273033339
Anogam_AGAP000770 1487.02288019805 2.4048585116667 0.401618108235645 5.98792350830873 2.12536969625436e-09 3.13184410899376e-08 6.98542061134996e-10 2.30654826952835
Anogam_AGAP000778 60.9781566195259 2.55175452536665 0.607173188946108 4.20267984789615 2.6377352722499e-05 0.000127053751887857 1.01792648878979e-05 2.32425149526911
Anogam_AGAP000779 616.870817582214 2.84586391539568 0.368336252059999 7.7262661480633 1.10746961795465e-14 6.02065643275442e-13 3.72762165795528e-15 2.76990340670848
Anogam_AGAP000780 622.27470486148 1.32111986373481 0.235238170062559 5.61609480036113 1.95321525555552e-08 2.16146814693343e-07 2.74472022044325e-09 1.28460614215978
Anogam_AGAP000790 2413.88182728379 2.94122963536312 0.547777808418903 5.3693844295238 7.90058467846656e-08 7.45397201467119e-07 3.57518636174498e-08 2.77476524812903
Anogam_AGAP000804 1523.10827268208 2.51819582496923 0.363793799544667 6.92204162940948 4.45180368408034e-12 1.34020831876386e-10 1.40189978554982e-12 2.43906395059093
Anogam_AGAP000808 814.805780901767 1.56522526547186 0.37888717631511 4.13111174860692 3.61013020428597e-05 0.000168247391418221 5.84700667618748e-06 1.46707814181721
Anogam_AGAP000814 92.3740880260018 2.23900227613504 0.326517328536547 6.85722343181684 7.02117745277199e-12 1.96085202727166e-10 1.68843804519745e-12 2.17162070764943
Anogam_AGAP000815 1198.58014531788 2.42093368833582 0.287150189780974 8.43089705140855 3.43025429301469e-17 3.09801756673157e-15 7.93330297741585e-18 2.37093396158663
Anogam_AGAP000841 260.196539531511 1.569911607135 0.287288358534401 5.46458483435909 4.63991444385948e-08 4.62298948903757e-07 7.98516937222023e-09 1.51345897299831
Anogam_AGAP000865 712.936195505532 2.37120857939476 0.34867348130426 6.80065650684112 1.04143463287313e-11 2.78353853306591e-10 2.99615225762609e-12 2.29695351682863
Anogam_AGAP000868 751.79939429367 1.26611411148035 0.329277286994594 3.84513041587695 0.000120488339498548 0.000487305494418287 1.43543833731198e-05 1.19368103799498
Anogam_AGAP000869 208.248826395841 2.03523983102747 0.466006791910766 4.36740379401421 1.25732148984626e-05 6.56444912111342e-05 3.26328643471393e-06 1.89164437284413
Anogam_AGAP000870 195.653472997093 1.087401116378 0.284372956824149 3.82385557516438 0.000131380891584125 0.000526040259152885 1.32471031385965e-05 1.03514790359181
Anogam_AGAP000877 71087.5640352585 3.2281326101879 0.593607737185321 5.43815790793861 5.38342532159529e-08 5.26541311585551e-07 2.68332250367001e-08 3.04315724058625
Anogam_AGAP000881 705.983771643491 1.56204794230483 0.284803068515508 5.48465980527093 4.14265850675605e-08 4.2023217950327e-07 7.11175303988505e-09 1.50665258988509
Anogam_AGAP000886 431.480679702972 1.56236010674251 0.265977354810649 5.87403430587076 4.25315296904082e-09 5.67712277714996e-08 7.0619241790751e-10 1.51401182537879
Anogam_AGAP000889 2011.02830349937 2.00858769711699 0.353263219459039 5.68581042824892 1.3019375477851e-08 1.51248948108354e-07 3.40049908438544e-09 1.92682719767444
Anogam_AGAP000899 126.425880271387 2.90311437215946 0.6297272146273 4.61011419663298 4.02447842742427e-06 2.41533407870978e-05 1.96750281653157e-06 2.67498960469075
Anogam_AGAP000900 385.297109581296 1.44098690713298 0.361862273627575 3.98214185935291 6.82969931459554e-05 0.000295540195611111 1.00099238410741e-05 1.3515432373647
Anogam_AGAP000909 831.498017442783 1.53795955070162 0.293320633723288 5.24327092567411 1.5775463386769e-07 1.38238978457298e-06 2.32751582354403e-08 1.47916901016707
Anogam_AGAP000911 701.968504804232 1.72121918178182 0.354201109423306 4.85944040261262 1.17718010889486e-06 8.14282893113868e-06 2.10673285062022e-07 1.63662294384473
Anogam_AGAP000926 481.085200968808 1.83888108232505 0.35446722448823 5.18773233542247 2.12870264488262e-07 1.78754917999324e-06 4.59721795313267e-08 1.75458559123745
Anogam_AGAP000927 11884.6562425365 1.9012765471723 0.279260963869815 6.80824316018129 9.87977765898285e-12 2.67255144934659e-10 2.02552886673752e-12 1.85045051587262
Anogam_AGAP000932 122.263311448253 2.32010660559814 0.480732542301623 4.82619003591908 1.39169720141116e-06 9.42298486009891e-06 4.78038169241188e-07 2.17385870425698
Anogam_AGAP000941 1230.24026417884 1.43798074528075 0.393650631368335 3.65293646369196 0.00025925839815489 0.000952883098436697 4.1176360937944e-05 1.33014285335717
Anogam_AGAP000947 358.414842783184 1.36013579856624 0.222065502194527 6.12493064039624 9.07231181193569e-10 1.46398876054565e-08 1.19595057280968e-10 1.32645041640992
Anogam_AGAP000949 456.386035371348 1.15384885241278 0.209405930281702 5.51010590225681 3.58617871295609e-08 3.70494607070066e-07 4.02248484247454e-09 1.12475740099178
Anogam_AGAP000954 434.898362297499 1.41360435564598 0.326067675414056 4.33530969867197 1.45555049566698e-05 7.47396148600392e-05 2.10488688371937e-06 1.34105428248848
Anogam_AGAP000961 86.4040991703497 1.44046228196702 0.383532666546825 3.75577469042304 0.00017280610688524 0.000670334461727678 2.59056760366867e-05 1.33988820230383
Anogam_AGAP000983 285.488288584572 1.81442682500225 0.407524672737079 4.45231159334703 8.49507696050797e-06 4.66126246353399e-05 1.83135749254625e-06 1.70255002129691
Anogam_AGAP000985 886.312120778565 2.01087268479463 0.300252990011547 6.69726114873094 2.12361925631052e-11 5.23841675141443e-10 4.89743656473255e-12 1.9520198031148
Anogam_AGAP000995 307.862507909544 1.12402926573265 0.268873180463028 4.18051835366008 2.90845333876872e-05 0.000138898801453607 3.07941123823231e-06 1.07658163722509
Anogam_AGAP001011 656.749236858526 2.2877997515632 0.311219736578991 7.35107540643563 1.96618452600444e-13 8.40431317050525e-12 4.04439418635787e-14 2.22773513860982
Anogam_AGAP001015 136.238123533983 2.40906274238455 0.534615501368295 4.50615954123814 6.60114630495961e-06 3.7167540205753e-05 2.35881445943291e-06 2.23011298701089
Anogam_AGAP001019 56.7177474930957 1.66057379232915 0.406422863722691 4.08582769463037 4.39199641392121e-05 0.000199456479478928 8.15995961038141e-06 1.54729051251489
Anogam_AGAP001021 1048.8922898692 2.08310544156017 0.175086991986313 11.8975454311478 1.21879410742296e-32 1.36492752090297e-29 5.84190807234593e-33 2.0635698796186
Anogam_AGAP001037 454.245261108528 1.6344511898009 0.302114226008627 5.4100437817656 6.30093428623249e-08 6.06221332229533e-07 1.12046568227644e-08 1.57218930232461
Anogam_AGAP001047 862.179706043172 1.21355005830859 0.223259287271148 5.43560840465613 5.46097714853538e-08 5.33195144607216e-07 6.41420361668281e-09 1.18009869076153
Anogam_AGAP001051 384.849696357463 1.06144917276764 0.275126136118977 3.85804557771501 0.000114297337268191 0.000466478090403233 1.10073728347523e-05 1.01252954124422
Anogam_AGAP001064 3222.17695685848 1.27775010191181 0.246535211306514 5.18283005149802 2.18544159331688e-07 1.82511263262907e-06 2.52888213398184e-08 1.23681531790941
Anogam_AGAP001069 4656.81217376649 1.59653250365452 0.279456869105103 5.71298357691852 1.11012396450208e-08 1.31003986074381e-07 1.95651745882398e-09 1.5459313031849
Anogam_AGAP001070 577.800028105458 1.8373189126861 0.28740580791775 6.39276890748116 1.62908378662726e-10 3.19511546872832e-09 3.65106140190888e-11 1.78217180060572
Anogam_AGAP001073 838.612804224876 1.29603248599988 0.225058369308998 5.7586504780032 8.47890617713409e-09 1.04346450854643e-07 1.07725248194106e-09 1.26229437388318
Anogam_AGAP001076 193996.568492191 2.82922286089957 0.476262066468934 5.94047491935644 2.84197537928516e-09 4.04412735357236e-08 1.08826541174313e-09 2.7091500052444
Anogam_AGAP001081 220.185121324619 1.61280947177094 0.342691198380818 4.70630550008669 2.52246421183837e-06 1.58613569390106e-05 4.54440211314025e-07 1.5325523502008
Anogam_AGAP001084 686.567372652625 2.8065514312 0.554505426863266 5.06135971847226 4.16276969235993e-07 3.22175934932542e-06 1.71991256271684e-07 2.63014779516843
Anogam_AGAP001092 701.618044565982 1.38350059398824 0.236197931570108 5.8573781099247 4.7023170377746e-09 6.21679478049111e-08 6.32340034468886e-10 1.34563222572828
Anogam_AGAP001093 2861.63941573928 2.29159081938492 0.223310595705295 10.261899181932 1.04628416416534e-24 3.55070798620836e-22 2.41968039319293e-25 2.26141957882545
Anogam_AGAP001097 3394.46104537392 2.7845626036059 0.581602048279153 4.78774552435789 1.68665327935748e-06 1.11900652106188e-05 7.39663138291327e-07 2.59145329786878
Anogam_AGAP001098 466.926949003153 2.12027895662214 0.482176283412587 4.39731075451478 1.09600373425921e-05 5.80063602077927e-05 2.95115808989739e-06 1.97165163639912
Anogam_AGAP001107 1961.74101354361 1.54177476325699 0.2837139241398 5.43425835701062 5.502480783643e-08 5.36308865905825e-07 9.09659635415721e-09 1.48770886007112
Anogam_AGAP001136 1167.6200147116 1.23113205827571 0.238336842100531 5.16551300850254 2.39780350383841e-07 1.98030984067008e-06 2.64447174078706e-08 1.19334578328357
Anogam_AGAP001148 1822.13371956883 1.55397543758227 0.273500393648579 5.68180329414433 1.33281902054855e-08 1.54341641453899e-07 2.36030635493865e-09 1.50324451914103
Anogam_AGAP001218 20740.9285110108 1.25486993169008 0.342177336642318 3.66730872361022 0.000245116783136373 0.000911072968584217 3.44750613202419e-05 1.16714735696285
Anogam_AGAP001255 281.996748851098 1.46799139979299 0.228607261266742 6.42145569505825 1.3497730032163e-10 2.71872443579484e-09 1.80212551867432e-11 1.43223632174996
Anogam_AGAP001267 2645.92686504167 2.08868372210151 0.353912480796391 5.90169557570125 3.59784585356011e-09 4.91969178437358e-08 9.39266734683835e-10 2.00785913504132
Anogam_AGAP001285 1563.101461834 1.68768677287949 0.221076835466507 7.63393762769491 2.2769010183522e-14 1.14860425696064e-12 2.79157001792089e-15 1.65498429333492
Anogam_AGAP001306 856.820727001216 1.71610243943936 0.280328050312543 6.12176497330911 9.25444613211545e-10 1.48269731378485e-08 1.68684261045133e-10 1.6637733830981
Anogam_AGAP001313 2420.98934230822 1.46724720119225 0.349871719803574 4.19367190356509 2.74474897276946e-05 0.000131811508344962 3.98886602990922e-06 1.38484112716294
Anogam_AGAP001314 510.7490557422 1.05035447910933 0.279427512597582 3.75895154111757 0.000170626878180287 0.000662569489854727 1.65377012262988e-05 1.00095337352871
Anogam_AGAP001324 2353.41734146802 1.76568860961136 0.371006287164978 4.7591878377689 1.94373484919261e-06 1.26631102827854e-05 3.92873366947256e-07 1.67352225337902
Anogam_AGAP001362 209.086786625548 1.08782175041106 0.29394128491029 3.70081307477123 0.00021490974877444 0.000813099417744917 2.20458633373382e-05 1.0317910924393
Anogam_AGAP001367 1049.84144218135 2.37035152906707 0.270842760562438 8.75176255087913 2.10045998330711e-18 2.32901498545113e-16 5.50136127820154e-19 2.32548148521116
Anogam_AGAP001370 774.358416007586 3.12731161374353 0.491439810723368 6.36356995405058 1.97117553697371e-10 3.76068055171527e-09 9.52620685857347e-11 2.99952288164289
