baseMean log2FoldChange lfcSE stat pvalue padj svalue_shrink log2FC_shrink
Anogam_AGAP005748 424.822254650321 -1.45159151047638 0.308327453495127 -4.70795413778915 2.50215376558992e-06 0.000163217414863097 2.73584019301494e-06 -1.32518411962856
Anogam_AGAP005805 30.5005487607914 -8.50644466946699 1.5531475035953 -5.47690715130138 4.32824175842019e-08 5.00502137882771e-06 0.000360639635031556 -9.0746367037002
Anogam_AGAP005850 51.0242851677418 -9.24994252700417 1.61087079245276 -5.7422001630062 9.3454259885749e-09 1.32082020638525e-06 0.000208660121666555 -9.92760075922123
Anogam_AGAP005872 254.282439707462 -5.14491216674845 0.750122773492856 -6.85876012374853 6.946075940896e-12 2.5244024562342e-09 1.84603030788689e-11 -4.91334377844636
Anogam_AGAP005908 29.6834275529897 -4.74746919716499 1.08728440112648 -4.36635455474795 1.26337345762976e-05 0.000579103076794613 3.03181345413588e-05 -4.18920604653184
Anogam_AGAP006122 84.9925152995861 -4.91133506931789 1.1541470859486 -4.2553805568735 2.08693750723287e-05 0.000877548598082714 8.19160469856571e-05 -4.28398333635651
Anogam_AGAP006134 93.7787485421802 -7.66565573802405 1.2777235552302 -5.99946342590748 1.97970611959589e-09 3.5342963987733e-07 1.16222344966443e-09 -7.21926581980693
Anogam_AGAP006135 31.9486197155678 -7.58879166023547 1.66235880438178 -4.5650744233028 4.99317168348285e-06 0.000288696108245009 1.91706830334089e-05 -6.76405999900911
Anogam_AGAP006170 55.6816968268336 -5.46744165595893 1.14742386146627 -4.76497120163788 1.88880624495552e-06 0.000127288028799122 4.40298505846795e-06 -4.93318908595306
Anogam_AGAP006406 21.367061941973 -7.99224815100676 1.65119321602516 -4.8402864506954 1.29652110099551e-06 9.35702037143994e-05 0.000684252966643107 -8.34356977162207
Anogam_AGAP006482 58.8330966317142 -9.45525707547642 1.56092288955147 -6.05747864854066 1.38271688256755e-09 2.6548164145297e-07 0.000135412623897214 -10.2121741697347
Anogam_AGAP006706 59.4275339869216 -9.46983374018431 1.58223578830828 -5.98509641240603 2.16261721513435e-09 3.79427461744951e-07 0.000148700888853084 -10.21231866294
Anogam_AGAP006765 387.232859489762 -8.29505185635966 1.29541453785304 -6.40339568066567 1.51958696229735e-10 3.77154071422875e-08 2.93381999812728e-10 -7.85681851453167
Anogam_AGAP006773 59.2583862284396 -5.56993346216289 1.27052393145285 -4.38396579889183 1.16538077259145e-05 0.00054150295625071 4.1285251719235e-05 -4.9082843795756
Anogam_AGAP006882 39.6391738203436 -4.98970415047436 1.14147463627798 -4.37127903844131 1.2352081295212e-05 0.000568754657285416 3.70188298252589e-05 -4.3996260573994
Anogam_AGAP007539 88.3351487323564 -2.56265118014307 0.606552982113546 -4.22494201778294 2.3900230620707e-05 0.000984650796746211 6.2473157900584e-05 -2.24771849091189
Anogam_AGAP007663 682.967729900772 -2.50775749661645 0.594090645664706 -4.22116980786763 2.43037762556211e-05 0.000997238819262903 6.60623981108003e-05 -2.19834747540089
Anogam_AGAP007664 183.950639446877 -5.40353045472683 0.785608257994041 -6.87814874620096 6.06353412855198e-12 2.48553009879226e-09 1.47334174342666e-11 -5.16207190289606
Anogam_AGAP007678 139.194797343466 -10.6986398801806 1.45034035279516 -7.37664084127687 1.62333148429417e-13 1.17714737928934e-10 3.11584789799857e-05 -11.7407490450771
Anogam_AGAP007733 188.586555963107 -11.1371423376007 1.51160483312307 -7.36776047122759 1.73518186805622e-13 1.17714737928934e-10 2.79710802911872e-05 -12.2084102433253
Anogam_AGAP007746 130.009456428783 -6.91397341574016 1.10242388868555 -6.2716106632848 3.57332190467386e-10 8.08047193376916e-08 5.22655230910274e-10 -6.53789989765922
Anogam_AGAP007785 120.989957431168 -8.62691281495399 1.28949530225018 -6.69014675733984 2.22946898511303e-11 6.87487163409401e-09 2.37974761391009e-12 -8.23935718138146
Anogam_AGAP007861 47.2127851753556 -9.13729639676102 1.54110897815171 -5.92903975403452 3.0471131676802e-09 4.84490993661152e-07 0.00017737337093835 -9.84762932828495
Anogam_AGAP007891 1103.5542665352 -1.38537930586698 0.284956879731985 -4.86171559419796 1.16372741859698e-06 8.51948936089419e-05 1.40237528393418e-06 -1.27457620656221
Anogam_AGAP007904 566.331616469126 -9.86341282704038 1.04046693881978 -9.47979456053509 2.54784187836679e-21 6.48170973856512e-18 2.4706688648201e-21 -9.63701232967994
Anogam_AGAP007938 11397.1637058685 -1.20048530804925 0.2656108375573 -4.51971508048977 6.19229106536612e-06 0.000339832051983887 5.21615568250242e-06 -1.09362876743486
Anogam_AGAP008012 231.193747952102 -2.98156242883505 0.670768271371376 -4.44499621715752 8.78934138893347e-06 0.000434176397931005 2.40481595240867e-05 -2.64888596718143
Anogam_AGAP008089 1024.35179768565 -1.90377667358506 0.411505033115853 -4.62637518469691 3.72120948360655e-06 0.000226748668893295 4.93040724891035e-06 -1.72077752334728
Anogam_AGAP008112 52.5030259262974 -9.29081968885 1.45819253802502 -6.37146292178503 1.87233561068976e-10 4.43090399404162e-08 0.000116279522161703 -10.0919464162532
Anogam_AGAP008154 39.2120713807322 -5.98511391121871 1.32377996561343 -4.5212301641423 6.14812947773005e-06 0.000339832051983887 1.10259939433429e-05 -5.3351271536452
Anogam_AGAP008186 41.4149004825479 -7.07927986583483 1.46703199455134 -4.8255797365891 1.39596599538771e-06 9.86482636740646e-05 1.17437000097221e-06 -6.43804783679608
Anogam_AGAP008223 13.6894944598667 -7.35112451523152 1.57178215937573 -4.67693596811862 2.91193133951985e-06 0.00018636360572927 0.000903610221532167 -7.6095035337726
Anogam_AGAP008341 94.4899078873842 -3.71400657473453 0.741698535791171 -5.00743414677608 5.5160414548358e-07 4.52671272938783e-05 1.24744264311663e-06 -3.39231013417047
Anogam_AGAP008392 1168.26165220749 -1.25757612514047 0.284324203850241 -4.42303577434041 9.73236186086554e-06 0.000473907778683316 9.21055197108943e-06 -1.13824198773786
Anogam_AGAP008443 28.2912739559117 -8.39782105151752 1.58907816056578 -5.28471239484377 1.25902398978717e-07 1.25606158039943e-05 0.000432100121468025 -8.90964171440053
Anogam_AGAP008507 182.958175475262 -7.90502501004046 1.0098802758721 -7.82768531964239 4.96933838441739e-15 5.61866526664792e-12 3.73833650162917e-15 -7.63673036008875
Anogam_AGAP008615 1522.37771988502 -1.15343086069616 0.219891144643756 -5.24546298835645 1.55890353556716e-07 1.52532715172417e-05 1.07688230241767e-07 -1.07946755811612
Anogam_AGAP008622 295.110044511952 -5.90149217817219 0.909276417206743 -6.49031698886607 8.56559586468535e-11 2.35577036537941e-08 1.09153244546937e-10 -5.60135005541756
Anogam_AGAP008661 51.2801404508434 -9.25681099399029 1.49452316980227 -6.19382233814081 5.87224148213791e-10 1.21950876167827e-07 0.000131007543224983 -10.0253322628684
Anogam_AGAP008765 90.3522923562066 -6.18873345586511 1.16725676452822 -5.30194696140098 1.14574132208146e-07 1.15436274193079e-05 2.01059489409637e-07 -5.70781571991927
Anogam_AGAP008779 35.5323246863227 -8.72682642653992 1.58612341028307 -5.50198450509123 3.75539966498114e-08 4.54939845129144e-06 0.00031038411764253 -9.31530746485372
Anogam_AGAP008976 56.4596747731954 -4.47940990974615 0.989997656440302 -4.5246671854281 6.04906195990348e-06 0.000336367510950699 1.64635438263995e-05 -3.9893511514881
Anogam_AGAP008986 89.4992210511151 -4.90213529092202 0.821417831191336 -5.96789490655718 2.40334077605418e-09 4.14515181985209e-07 2.83988581437209e-09 -4.60867167786
Anogam_AGAP009026 188.383534148061 -11.1355772434719 1.48548442939777 -7.49625982144183 6.56645684757116e-14 5.14002037545262e-11 2.65719771174221e-05 -12.2220095810661
Anogam_AGAP009292 45.1375914115554 -6.61223394638248 1.10991375169711 -5.95743041859969 2.56234750914779e-09 4.34574137551466e-07 8.65193324050865e-10 -6.2309587873776
Anogam_AGAP009589 185.323836372097 -1.76107213187523 0.369096720793567 -4.77130256830482 1.83038340273024e-06 0.000125006587289818 1.77761957939961e-06 -1.60574542082329
Anogam_AGAP009639 235.977653345769 -11.4606297814288 1.45700610277043 -7.86587630596537 3.66522567778949e-15 4.83958721002585e-12 1.59295080146528e-05 -12.6051526752129
Anogam_AGAP009648 509.547181908124 -1.89660222618328 0.410944771007762 -4.61522413713217 3.92671303981932e-06 0.000234031856423956 5.80190997912728e-06 -1.71337038910448
Anogam_AGAP009741 53.2606226225821 -5.08967381569689 0.893625917813339 -5.69553066248468 1.22988778519484e-08 1.64675501343982e-06 9.58516122918892e-09 -4.75549526730322
Anogam_AGAP010016 47.5903394355859 -9.14886337719256 1.56258215381407 -5.85496471648629 4.77111296713227e-09 7.13983022846147e-07 0.000195320178042606 -9.84463789526327
Anogam_AGAP010161 72.5311442754923 -9.75771783729258 1.5411312316679 -6.3315294874222 2.42742765997783e-10 5.61397815180328e-08 0.000105164834669602 -10.5848361142974
Anogam_AGAP010199 59.775511216475 -9.47826074661945 1.57065123701775 -6.03460559749479 1.59351399750308e-09 2.89564257831988e-07 0.000142031547082118 -10.2321979478226
Anogam_AGAP010330 76.5026612286657 -6.6387714567339 1.07078843562354 -6.19989088028206 5.65023214250388e-10 1.19784921421082e-07 6.36547472402638e-10 -6.27573849395437
Anogam_AGAP010341 30.0459353574239 -8.48473193544765 1.53855436215303 -5.51474302381766 3.4928994509929e-08 4.28237889316913e-06 0.000353414322805693 -9.06070667448221
Anogam_AGAP010844 30.5734407952709 -8.50956648381058 1.50860575955221 -5.64068274957166 1.69377189689147e-08 2.23841854841138e-06 0.000274546440274927 -9.1158408040008
Anogam_AGAP010854 43.0804545248546 -6.54941759699841 1.42730221860111 -4.58866910710576 4.46080861922718e-06 0.000262388372885872 6.13628435234788e-06 -5.8667530537595
Anogam_AGAP010920 57.3391281895154 -7.53354120841792 1.4170701216825 -5.31627976142301 1.05910273737749e-07 1.07774294555533e-05 4.26328347189955e-08 -6.97964304712963
Anogam_AGAP011032 49.4274036602045 -9.20364183470271 1.56303593014588 -5.88831111121272 3.90162132766952e-09 6.01559070157045e-07 0.00018241322236592 -9.91008805870178
Anogam_AGAP011100 1011.62341378843 -13.5610331209197 1.46837313373353 -9.23541353990795 2.5729020327669e-20 4.36364184757266e-17 2.09565942346577e-06 -14.9676030790508
Anogam_AGAP011102 44.7930454927954 -7.17029172050895 1.41353653483154 -5.07259030369773 3.92436801715341e-07 3.30036106963249e-05 2.23815591035256e-07 -6.58850637542457
Anogam_AGAP011516 41.9638411393697 -5.7594883564911 1.17585138131989 -4.89814312249742 9.67465582536347e-07 7.29254056880731e-05 1.50271362002032e-06 -5.23640992531062
Anogam_AGAP011519 261.05236786651 -1.40652102320062 0.319971080979283 -4.39577545225622 1.10377993245804e-05 0.000522421608962466 1.43706490455475e-05 -1.26621534308735
Anogam_AGAP012275 73.2434495092731 -6.57730540227436 1.18942717901228 -5.52980923786884 3.20579207905589e-08 4.07776752455909e-06 2.70892925433909e-08 -6.11541204448764
Anogam_AGAP013039 125.343688584118 -7.38752820947318 1.14225059257496 -6.46751969970055 9.9624556749419e-11 2.66784076179497e-08 6.49537167011002e-11 -7.01607643771896
Anogam_AGAP013052 30.0415288883202 -5.5745233402283 1.31622763429626 -4.23522739910318 2.28320533962078e-05 0.000956127470616506 5.88490413563102e-05 -4.87233420849002
Anogam_AGAP013106 133.678156054632 -5.64701899157323 1.11503153413557 -5.06444779245734 4.09585862008937e-07 3.41634896049422e-05 1.10499024029254e-06 -5.15881284577573
Anogam_AGAP013133 37.5646745250117 -8.80739649077237 1.54124832484084 -5.71445648882173 1.10055203052101e-08 1.53413937843587e-06 0.000226114947652377 -9.45051082084465
Anogam_AGAP013156 231.593865970542 -6.64522164853023 0.869331136071393 -7.64406262791961 2.10472951664709e-14 1.78481063011673e-11 5.35943927207554e-14 -6.40524746438961
Anogam_AGAP013163 39.7576681453884 -4.96601170331506 1.10449950729235 -4.496164706754 6.91901473252123e-06 0.000364807740508477 1.80840259677281e-05 -4.41631504259729
Anogam_AGAP013199 35.2228310064315 -8.71416134237307 1.52895960932402 -5.69940585037805 1.20225698884235e-08 1.63122228246131e-06 0.000232810712017166 -9.34568077487078
Anogam_AGAP013237 65.8620161166481 -6.72752187310063 1.2315240340151 -5.46276133253127 4.6878467794369e-08 5.35994705927527e-06 3.4921521959941e-08 -6.24618119759935
Anogam_AGAP013303 24.663828735537 -8.19940989917453 1.65882334150365 -4.94290723672971 7.6966111018876e-07 5.93338746763698e-05 0.000551286114244407 -8.59693019717897
Anogam_AGAP013414 278.497095103384 -4.96719088637559 0.77301560043448 -6.42573174924768 1.31236656763909e-10 3.33866054807384e-08 1.70950632787451e-10 -4.71118697992947
Anogam_AGAP013430 134.969309262339 -3.57812774758353 0.487384445435764 -7.34148941578217 2.11229861446213e-13 1.34342191879791e-10 3.10336805830937e-13 -3.44141910150048
Anogam_AGAP013544 905.500185754708 -1.8123138858751 0.380567021462225 -4.76214118320546 1.91549589548415e-06 0.000128237409423991 2.57129979704746e-06 -1.65033014115309
Anogam_AGAP013713 153.90494017367 -2.99135980962729 0.697056454999101 -4.29141684030621 1.77536689860918e-05 0.000768771640861575 5.01432144575056e-05 -2.62988122958061
Anogam_AGAP013750 68.9141158824347 -9.68366922936552 1.46670846701864 -6.60231357977319 4.04790137508662e-11 1.17689841122519e-08 8.92311462705835e-05 -10.5471800353218
Anogam_AGAP028097 48.2023924254109 -7.27879906859424 1.49144675881881 -4.88036131732847 1.05891656004484e-06 7.82007764967004e-05 9.12583060142939e-07 -6.63046615229954
Anogam_AGAP028161 37.1467725244446 -8.79151718421516 1.6031214274181 -5.48399954853968 4.15815831084058e-08 4.92016499664114e-06 0.000299726824310113 -9.37945734179214
Anogam_AGAP028201 109.204321252572 -5.1932631974304 1.20193910855577 -4.32073734889161 1.55508686206361e-05 0.000688024517754751 6.00559234530479e-05 -4.54959178388752
Anogam_AGAP028409 48.2634421464992 -7.29369255452527 1.46749090161205 -4.97017906312952 6.68910970673731e-07 5.27661863377975e-05 4.08380153885926e-07 -6.67248548153677
Anogam_AGAP028438 51.2795605150489 -6.36072408267757 1.24802350275079 -5.09663805902518 3.45738446526007e-07 3.05933428856404e-05 4.90116163806265e-07 -5.83122133371536
Anogam_AGAP028442 39.9670737150213 -8.89707682435275 1.64598110724636 -5.40533350302975 6.46879161073945e-08 7.23367290449282e-06 0.000324660905083373 -9.47096255773006
Anogam_AGAP028447 31.9371785645594 -8.57292548673932 1.65060995647718 -5.19379242388439 2.06052877485865e-07 1.97810762386431e-05 0.000436561144530445 -9.06917420463449
Anogam_AGAP028456 129.907148623905 -10.5991228601162 1.54120952333241 -6.87714596857585 6.10635342667124e-12 2.48553009879226e-09 4.80240924299502e-05 -11.569151928975
Anogam_AGAP028460 65.2788223995268 -5.93048582254009 1.15216334474902 -5.14726132329087 2.64316989097352e-07 2.42314385680599e-05 4.49503172088928e-07 -5.44251869002008
Anogam_AGAP028485 85.9192839011516 -10.0022840708909 1.46379854008733 -6.8331015484509 8.30980876254474e-12 2.81868713225518e-09 6.96520136796058e-05 -10.9240984982036
Anogam_AGAP028487 119.311229820989 -8.62994518456661 1.32954578907083 -6.49089730907105 8.5326627256593e-11 2.35577036537941e-08 2.88994204673146e-11 -8.21504499519747
Anogam_AGAP028500 61.1192507033907 -9.51063700508556 1.60494228546581 -5.9258436214267 3.1069815216576e-09 4.86409907144427e-07 0.00015329004932934 -10.2444443475847
Anogam_AGAP028505 90.381938964003 -10.0751534242445 1.47754239188699 -6.81885912686223 9.17663301567854e-12 3.01230379250145e-09 6.72604264155256e-05 -11.0008308838661
Anogam_AGAP028529 57.0766710440224 -7.54517630635702 1.43193615314449 -5.26921279959867 1.37010056093732e-07 1.3536061464173e-05 8.34688825499239e-08 -6.97848687200257
Anogam_AGAP028536 45.6876814301369 -5.3886618237783 1.200355862096 -4.48922023371377 7.14843625821631e-06 0.00037496127507015 1.97530565243733e-05 -4.78675231925124
Anogam_AGAP028540 29.9367173084862 -8.47931005343427 1.6548065598727 -5.12404909374215 2.99043064791393e-07 2.71701984581894e-05 0.000469092673155694 -8.94952035401992
Anogam_AGAP028543 42.3379824505588 -8.98031571471762 1.5578447455986 -5.76457682326165 8.18629830884925e-09 1.17329255761761e-06 0.000219944132722045 -9.64493557244243
Anogam_AGAP028551 41.4214180221253 -7.0634636843428 1.52653612905006 -4.62711857906585 3.70788240801261e-06 0.000226748668893295 4.01124886824478e-06 -6.35525790835244
Anogam_AGAP028561 93.6103277592975 -10.125853594737 1.52082510398658 -6.65813154201216 2.77330518980742e-11 8.30033929749422e-09 7.2208104101862e-05 -11.0309063778995
Anogam_AGAP028568 198.271991413156 -3.84388871729395 0.488969713451093 -7.86120001209117 3.80470692612095e-15 4.83958721002585e-12 8.79118928598168e-15 -3.71569275844506
Anogam_AGAP028569 83.2801703601274 -4.83060698228271 0.979514042810591 -4.93163627182096 8.15436503862682e-07 6.23900891977944e-05 1.61652567183787e-06 -4.39327393334313
Anogam_AGAP028594 103.817855713275 -10.2754556718584 1.46966814740576 -6.99168427239611 2.71605575805752e-12 1.31612301876159e-09 5.22918447301392e-05 -11.2390654552733
Anogam_AGAP028600 48.6400951869337 -9.1805041691807 1.54594094789526 -5.93845721059373 2.87716722225853e-09 4.68323892594937e-07 0.000172337228139556 -9.89565162116814
Anogam_AGAP028726 128.703250880948 -7.38056178217824 1.29459753524192 -5.7010472994598 1.19073588048471e-08 1.63122228246131e-06 1.25311781832686e-08 -6.89009046676605
Anogam_AGAP028743 86.1358682964283 -10.0055435428169 1.44859879319862 -6.90704948105323 4.94837376161072e-12 2.28884779082503e-09 6.36681280235564e-05 -10.9381256847624
Anogam_AGAP029148 205.346850791129 -9.40106642134757 1.31583177335873 -7.14458079800799 9.02709478242444e-13 5.10331758366395e-10 1.48922383227746e-13 -9.02890435615945
