event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP002632-RA	0	0.384944323644135	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002633-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013045-RA	NA	1.23293946006969	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013517-RA	NA	1.2472216344385	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP013086-RA	NA	1.70884631846266	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP013456-RA	NA	0.855783750660365	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013225-RA	NA	1.20511899000569	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013322-RA	NA	0.448171930171	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013353-RA	0	1.5976675564372	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013110-RA	0	0.351695956370499	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013484-RA	NA	0.956475707077208	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013247-RA	NA	1.18749835464371	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013316-RA	NA	1.5289162006403	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP002641-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002643-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002645-RA	0	1.09079649828356	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002649-RA	0	1.21701131090244	0.113160518444666	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013321-RA	0	0.663236829676559	0.0967098703888335	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002651-RA	0	1.71059773912943	0.0917248255234297	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002653-RA	0	1.23920706483561	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013344-RA	0	1.15915010440322	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002654-RB	-0.170529645613575	0.779971674244784	0.0204386839481555	0.117523816438212	OeCa A	Oe	Ca	0.762134841473495	0.93266448708707
Anogam_AGAP002654-RA	0.170529645613575	0.605344145520272	0.0224327018943171	0.117523816438212	OeCa A	Oe	Ca	0.237865158526505	0.0673355129129305
Anogam_AGAP002657-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002659-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002662-RA	0	0.812269739567119	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002664-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002666-RA	0	0.851606022326434	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002669-RA	0	1.61711406796676	0.111166500498504	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002672-RA	0	0.442955645543852	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002674-RA	0	1.61450460996167	0.111166500498504	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013200-RA	0	1.61018117469555	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002678-RA	0	1.20043735963821	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002680-RA	0	0.914723931270585	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002683-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002685-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002687-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029101-RA	-0.153548231794239	-Inf	0.0188866799204772	0.117523816438212	OeCa A	Oe	Ca	0.457970540609638	0.611518772403877
Anogam_AGAP029101-RB	0.15354823179424	-Inf	0.0188866799204772	0.117523816438212	OeCa A	Oe	Ca	0.542029459390362	0.388481227596123
Anogam_AGAP002689-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002691-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002693-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013355-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP013309-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP002706-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002707-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002709-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002710-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002713-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002718-RA	-0.0211585510749284	-Inf	0.0546719681908548	0.117523816438212	OeCa A	Oe	Ca	0.49448715423163	0.515645705306558
Anogam_AGAP002718-RB	0.0211585510749284	-Inf	0.0546719681908548	0.117523816438212	OeCa A	Oe	Ca	0.50551284576837	0.484354294693442
Anogam_AGAP002720-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002721-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002725-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002729-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002730-RA	0	1.90552994920827	0.0917248255234297	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002735-RA	0	1.21846747588128	0.110169491525424	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002738-RA	0	1.87619114710383	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002740-RB	-0.0170217398769736	1.14658983651365	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	0.0288045309892336	0.0458262708662072
Anogam_AGAP002740-RA	0.0170217398769735	0.888525825215751	0.0837487537387837	0.117523816438212	OeCa A	Oe	Ca	0.971195469010766	0.954173729133793
Anogam_AGAP002741-RA	0	0.332609949345922	0.0967098703888335	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002743-RA	NA	0.32692880795468	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP013298-RA	0	0.409728658847584	0.094715852442672	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002744-RA	0	-0.268199273797571	0.113659022931206	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013160-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP028610-RA	0	0.402190114494854	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002747-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002753-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002755-RA	0	0.578192608943586	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002756-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002759-RA	0	1.34246823978584	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002761-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013026-RA	0	0.676330021539266	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002765-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002766-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002767-RA	0	1.90228111956394	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002767-RB	0	-0.934510602254793	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP002769-RB	-0.0175596208707803	-Inf	0.058648111332008	0.117523816438212	OeCa A	Oe	Ca	0	0.0175596208707803
Anogam_AGAP002769-RA	0.0175596208707802	-Inf	0.058648111332008	0.117523816438212	OeCa A	Oe	Ca	1	0.98244037912922
Anogam_AGAP002775-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002776-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013266-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002780-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013378-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013010-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002783-RA	0	1.20102157985062	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013343-RA	0	1.03640155745426	0.114157527417747	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002788-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002791-RB	-0.0515300464685691	0.53231527948856	0.0643070787637089	0.117523816438212	OeCa A	Oe	Ca	0.0842231810281459	0.135753227496715
Anogam_AGAP002791-RA	0.127532667608802	0.270769732699312	0.0269192422731804	0.117523816438212	OeCa A	Oe	Ca	0.857367100593271	0.729834432984469
Anogam_AGAP002791-RC	-0.0760026211402332	-Inf	0.0318091451292247	0.117523816438212	OeCa A	Oe	Ca	0.0584097183785832	0.134412339518816
Anogam_AGAP002792-RA	0	1.13404198506811	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002796-RA	0	0.669061288331184	0.111166500498504	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002797-RA	-0.0833333333333334	0.51041309273891	0.0373878364905284	0.117523816438212	OeCa A	Oe	Ca	0.666666666666667	0.75
Anogam_AGAP002797-RB	0.0833333333333333	0.0347779656158026	0.0493519441674975	0.117523816438212	OeCa A	Oe	Ca	0.333333333333333	0.25
Anogam_AGAP002798-RA	0	0.614083282634874	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002799-RA	0	0.292817694525177	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002804-RA	0	1.78307014948478	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002805-RA	0	1.22577113299942	0.115653040877368	0.117873645302494	OeCa A	Oe	Ca	1	1
Anogam_AGAP002807-RB	0.110119115633367	1.76878478317176	0.0294117647058824	0.117523816438212	OeCa A	Oe	Ca	0.767292432205403	0.657173316572036
Anogam_AGAP002807-RA	-0.110119115633367	1.18561727013079	0.0428713858424726	0.117523816438212	OeCa A	Oe	Ca	0.232707567794597	0.342826683427964
Anogam_AGAP002808-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002810-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002812-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002814-RA	-0.074674565080856	-Inf	0.0318091451292247	0.117523816438212	OeCa A	Oe	Ca	0.666666666666667	0.741341231747523
Anogam_AGAP002814-RB	0.074674565080856	-Inf	0.0318091451292247	0.117523816438212	OeCa A	Oe	Ca	0.333333333333333	0.258658768252477
Anogam_AGAP002815-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002818-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002819-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002822-RA	0	1.34165265296754	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002823-RA	0	2.34707542990369	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002825-RA	0	0.802762049386597	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002830-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002832-RA	0.0138102733622164	1.32280750685843	0.0827517447657029	0.117523816438212	OeCa A	Oe	Ca	0.959942150099868	0.946131876737652
Anogam_AGAP002832-RB	-0.0138102733622164	-Inf	0.0606361829025845	0.117523816438212	OeCa A	Oe	Ca	0.0400578499001317	0.0538681232623482
Anogam_AGAP013351-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002841-RB	-0.067392520071897	2.06483410078927	0.0523429710867398	0.117523816438212	OeCa A	Oe	Ca	0.869246767099076	0.936639287170973
Anogam_AGAP002841-RA	0.0673925200718969	-Inf	0.0328031809145129	0.117523816438212	OeCa A	Oe	Ca	0.130753232900924	0.0633607128290266
Anogam_AGAP002842-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028764-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028765-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028766-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002845-RA	NA	0.516791345711455	NA	NA	OeCa A	Oe	Ca	1	NA
Anogam_AGAP002851-RA	0	1.62379105894773	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002852-RA	0	0.665152892166606	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002854-RA	0	1.12189718473552	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002855-RA	0	0.82229790887319	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002856-RA	0	-0.0263329420324315	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013529-RA	0	1.07589935813413	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013314-RA	0	-0.910281607723845	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002857-RB	-0.0366068088452819	-Inf	0.0457256461232604	0.117523816438212	OeCa A	Oe	Ca	0.0360999691332407	0.0727067779785227
Anogam_AGAP002857-RA	0.0366068088452819	-Inf	0.0457256461232604	0.117523816438212	OeCa A	Oe	Ca	0.963900030866759	0.927293222021477
Anogam_AGAP002862-RA	0	0.132667467077497	0.0902293120638086	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013128-RA	0	0.60077213017961	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002863-RA	0	0.620869108273968	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002864-RA	0	0.811418638053718	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002865-RA	0	1.80714753620215	0.0907278165503489	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002866-RA	0	1.52045560004088	0.0967098703888335	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002867-RA	0	1.46124676364517	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002868-RA	0	1.4422053205125	0.114656031904287	0.117655298567109	OeCa A	Oe	Ca	1	1
Anogam_AGAP002869-RA	0	1.27668101609071	0.113659022931206	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002870-RA	0	0.731251245396345	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013202-RA	0	0.621344551702417	0.100697906281157	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002872-RA	0	0.558811588439365	0.113160518444666	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029190-RA	0	0.836792530978885	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002874-RA	0	1.71733606433728	0.080259222333001	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013244-RA	0	1.07158486339961	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002876-RA	0	0.824465017213048	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002878-RA	0	1.04301494717524	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002879-RA	-2.63796484559253e-08	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	0	2.63796484559253e-08
Anogam_AGAP002879-RB	-0.256451961375059	2.11951235925486	0.0154536390827518	0.117523816438212	OeCa A	Oe	Ca	0.198781713073327	0.455233674448386
Anogam_AGAP002879-RC	0.256451987754708	1.48691630046388	0.0149551345962113	0.117523816438212	OeCa A	Oe	Ca	0.801218286926673	0.544766299171966
Anogam_AGAP002880-RA	0	1.60747108453668	0.112662013958126	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002883-RA	0	2.19880642578793	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002885-RA	0	1.55171603968943	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002888-RB	0.0296339656370516	1.64574307378537	0.084247258225324	0.117523816438212	OeCa A	Oe	Ca	0.40350147202454	0.373867506387489
Anogam_AGAP002888-RC	-0.0297853015995894	1.0528037271959	0.0772681954137587	0.117523816438212	OeCa A	Oe	Ca	0.263165194642126	0.292950496241716
Anogam_AGAP002888-RA	0.000151335962537968	0.681159356787347	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	0.333333333333333	0.333181997370795
Anogam_AGAP002889-RA	0	1.32539706337977	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002891-RC	-0.062863026483461	-Inf	0.0337972166998012	0.117523816438212	OeCa A	Oe	Ca	0.574205194275694	0.637068220759155
Anogam_AGAP002891-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP002891-RD	0.00476464279382516	1.43994067472147	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	0.010601995872986	0.00583735307916088
Anogam_AGAP002891-RE	0.201588179416615	1.29482594046844	0.0214356929212363	0.117523816438212	OeCa A	Oe	Ca	0.314427919971934	0.112839740555319
Anogam_AGAP002891-RB	-0.143489795726979	1.31639624685365	0.0279162512462612	0.117523816438212	OeCa A	Oe	Ca	0.100764889879386	0.244254685606365
Anogam_AGAP002892-RA	0	1.4622942287887	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002893-RA	0	-0.522564217023969	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002896-RC	0.195890258748846	-Inf	0.0139165009940358	0.117523816438212	OeCa A	Oe	Ca	0.312965709359751	0.117075450610905
Anogam_AGAP002896-RA	-0.153190674745051	1.92829019895278	0.0264207377866401	0.117523816438212	OeCa A	Oe	Ca	0.139609393115737	0.292800067860788
Anogam_AGAP002896-RB	-0.0426995840037944	-Inf	0.0417495029821073	0.117523816438212	OeCa A	Oe	Ca	0.547424897524512	0.590124481528306
Anogam_AGAP002898-RA	-0.35025973901531	-Inf	0.00198807157057657	0.117523816438212	OeCa A	Oe	Ca	0.482965865648397	0.833225604663707
Anogam_AGAP002898-RC	0.0795133054407072	-Inf	0.0298210735586481	0.117523816438212	OeCa A	Oe	Ca	0.143948471248933	0.0644351658082259
Anogam_AGAP002898-RB	0.29982133037585	-Inf	0.00497017892644136	0.117523816438212	OeCa A	Oe	Ca	0.37308566310267	0.0732643327268199
Anogam_AGAP002898-RD	-0.0290748968012473	-Inf	0.0506958250497018	0.117523816438212	OeCa A	Oe	Ca	0	0.0290748968012473
Anogam_AGAP013272-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013394-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002900-RA	0	-0.305999363971784	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002903-RA	0	0.651059032591657	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002904-RA	0	1.55245310162134	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002906-RA	0	-0.44044663046097	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002913-RA	0	0.603858552133665	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002915-RA	0	1.33382204601473	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002919-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002920-RA	0	0.7633161893745	0.0902293120638086	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002922-RA	0	1.25522435416148	0.11864406779661	0.119278930089967	OeCa A	Oe	Ca	1	1
Anogam_AGAP002923-RA	0	0.331806685352326	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002924-RB	-0.0255582443984715	0.591251633908271	0.0692921236291127	0.117523816438212	OeCa A	Oe	Ca	0.869061447528226	0.894619691926698
Anogam_AGAP002924-RA	0.0255582443984715	0.709728659609088	0.0772681954137587	0.117523816438212	OeCa A	Oe	Ca	0.130938552471774	0.105380308073302
Anogam_AGAP002925-RA	-0.0687332499754326	2.55579502888059	0.03938185443669	0.117523816438212	OeCa A	Oe	Ca	0.842675556969866	0.911408806945298
Anogam_AGAP002925-RB	-0.0062026844804697	2.49899988206866	0.0817547357926222	0.117523816438212	OeCa A	Oe	Ca	0	0.0062026844804697
Anogam_AGAP002925-RC	0.0749359344559022	0.928160246745942	0.0493519441674975	0.117523816438212	OeCa A	Oe	Ca	0.157324443030134	0.082388508574232
Anogam_AGAP002927-RB	-0.00144721565401495	0.593453684683278	0.0892323030907278	0.117523816438212	OeCa A	Oe	Ca	0.866186198561134	0.867633414215149
Anogam_AGAP002927-RA	0.00144721565401501	0.765745180752971	0.0937188434695913	0.117523816438212	OeCa A	Oe	Ca	0.133813801438866	0.132366585784851
Anogam_AGAP013383-RA	0	0.601800052129317	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002929-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002932-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002933-RA	-0.10606030957016	-Inf	0.0248508946322067	0.117523816438212	OeCa A	Oe	Ca	0.491626539239367	0.597686848809526
Anogam_AGAP002933-RB	0.106060309570159	-Inf	0.0248508946322067	0.117523816438212	OeCa A	Oe	Ca	0.508373460760633	0.402313151190474
Anogam_AGAP002937-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002939-RB	0.0555930412026963	-Inf	0.036779324055666	0.117523816438212	OeCa A	Oe	Ca	0.932558454271185	0.876965413068488
Anogam_AGAP002939-RA	-0.0555930412026963	-Inf	0.036779324055666	0.117523816438212	OeCa A	Oe	Ca	0.0674415457288153	0.123034586931512
Anogam_AGAP013412-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002945-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002947-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002949-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002952-RA	0.00748499926008483	0.70214723332656	0.0962113659022931	0.117523816438212	OeCa A	Oe	Ca	0.0611218730574024	0.0536368737973175
Anogam_AGAP002952-RC	-0.024082788049731	-Inf	0.0516898608349901	0.117523816438212	OeCa A	Oe	Ca	0.394420805258717	0.418503593308448
Anogam_AGAP002952-RB	0.0165977887896461	-Inf	0.058648111332008	0.117523816438212	OeCa A	Oe	Ca	0.544457321683881	0.527859532894235
Anogam_AGAP002951-RA	0	1.40806394491326	0.109172482552343	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002953-RA	0	0.61134042397981	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002954-RA	0	1.0507692020339	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002955-RA	0	-0.0886237345605495	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002957-RA	0	0.480519584883117	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002958-RB	0.0267227584492358	-Inf	0.0516898608349901	0.117523816438212	OeCa A	Oe	Ca	0.485090895324031	0.458368136874795
Anogam_AGAP002958-RA	-0.0267227584492358	1.01747917910216	0.0782652043868395	0.117523816438212	OeCa A	Oe	Ca	0.514909104675969	0.541631863125205
Anogam_AGAP002960-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002962-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002966-RA	0	1.9725838964931	0.0892323030907278	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002968-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002969-RA	0	0.126666118373329	0.0927218344965104	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002972-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP002973-RA	0	1.20418722522105	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
