UniqueCount	AmbigCount
5389	0
1	0
2	0
1825	26
5	0
144	0
252	0
295	0
557	0
6	0
16	0
219	0
1057	0
5149	0
531	0
5440	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
7	0
0	0
252	0
395	0
1058	0
272	0
519	0
392	0
89	0
0	0
256	0
136	88
114	84
241	0
235	0
14	0
372	0
17	0
1	0
550	0
2	59
6	1
4	0
2	0
7	1
21	59
0	0
428	0
308	4
301	0
768	0
383	0
19	0
207	0
57	1
104	0
20	0
467	0
157	0
1	0
535	0
47	0
592	0
2	0
5752	0
0	0
6	0
78	0
106	0
98	15
58	49
59	0
397	0
573	0
14	0
159	53
9	0
42	0
0	0
12	2
372	1
3676	3
325	0
279	0
200	0
4	0
0	0
0	0
0	0
23	0
0	0
0	0
107	0
358	0
1	0
4	0
4	0
517	0
451	0
181	0
286	0
1092	0
797	0
1662	0
1118	0
0	2
2112	0
75	0
0	0
291	2
0	0
0	0
0	62
1026	0
55	0
231	0
125	0
138	0
122	0
193	0
99	0
58	0
100	0
1656	0
1587	0
1747	0
256	0
58	0
56	0
22	0
228	0
105	0
489	0
527	0
135	0
227	0
1212	0
1561	0
313	0
9210	0
132	0
42	0
200	0
119	0
940	0
195	0
5355	0
252	0
319	0
7604	0
101	6
298	0
15	0
0	0
74	0
119	0
359	0
258	0
180	0
2	0
0	0
578	0
426	0
643	0
185	0
732	0
492	0
378	0
149	0
113	0
100	0
5668	0
193	0
178	0
0	0
813	0
12	0
16	0
812	0
394	0
2	0
323	0
0	0
2	0
207	0
234	0
8830	0
145	0
3	0
275	0
2	0
104	0
0	0
0	0
1721	1
15	0
1918	100
4774	0
249	0
97	0
204	0
229	0
217	0
48	0
4	0
6	0
1179	0
152	0
336	0
408	0
136	0
1162	0
2872	0
1368	0
227	0
7	0
57	0
1217	0
405	0
462	0
113	0
14	0
0	0
73	0
1108	0
7	0
130	0
32	0
83	0
550	0
232	0
108	0
49	0
78	0
173	0
136	0
106	0
0	0
77	0
41	0
14	0
230	0
5	0
301	0
288	0
4	0
59	0
512	0
53	0
91	0
2	0
88	463
3370	0
10324	0
878	0
0	0
306	0
599	0
25	0
185	0
215	0
0	0
16	0
0	0
49	0
2	0
153	0
428	0
258	0
88	0
1359	0
3	2
0	0
0	2
24	0
53	0
394	0
143	0
10	0
76	0
0	0
203	0
512	0
471	0
2	0
2	0
133	0
657	0
0	0
90	3
281	0
415	0
51	0
593	0
529	8
7	0
1232	0
204	0
170	0
12	0
93	0
93	0
184	0
699	0
11	0
7	0
0	0
239	0
126	0
94	0
44	0
0	0
0	0
0	0
0	0
25	0
230	0
341	0
2199	0
2991	0
43	0
74	0
552	0
68	0
130	0
59	0
637	0
63	0
294	0
1857	0
0	0
0	0
0	0
138	0
0	0
0	0
42	0
80	0
497	0
4	0
27	0
0	0
0	0
415	0
268	0
148	0
664	0
4	0
7	0
133	0
105	0
0	0
111	0
487	0
164	0
214	0
3	0
2	0
0	0
258	0
594	0
103	0
71	0
20	0
1150	0
1004	0
180	0
0	0
1108	0
0	0
3	0
33	0
0	0
254	0
997	0
918	0
302	0
10	0
64	0
1349	0
434	0
540	0
0	0
1	0
0	0
0	0
0	0
28	0
0	0
0	0
388	0
137	0
2147	0
386	0
54	0
12	0
310	0
9	0
420	0
1038	0
364	0
596	0
266	0
789	0
7	0
5	0
146	0
588	0
61	0
0	0
390	0
1248	0
96	0
0	0
6	0
480	0
96	0
6	0
365	0
699	0
2512	0
24	0
84	0
1078	0
4898	0
310	0
184	0
513	0
196	0
1110	0
245	0
894	0
0	0
556	0
51	0
193	0
47	11
477	0
2647	0
25	0
73	0
62	0
217	0
7	0
1193	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
52	0
313	0
178	0
1659	0
0	0
100	0
23	0
0	0
693	0
34	0
0	0
0	0
3	0
157	0
49	0
228	0
52	0
38	0
144	0
13	0
36	0
41	0
44	0
9	3
8	3
9	3
7	3
613	0
5	0
16	0
13	0
0	0
0	0
0	0
71	0
0	0
0	0
0	0
1206	0
464	0
16	0
397	7
274	7
69	0
1860	0
76	0
39	0
155	0
4918	0
1618	0
134	0
258	0
0	0
8759	0
146	0
9	0
0	0
2	0
18	0
4	0
389	0
531	0
194	0
316	0
280	0
799	0
708	0
41059	0
10	0
2547	0
1085	0
130	0
5091	0
142	0
536	0
186	0
1987	0
86	0
220	0
401	0
515	0
822	0
34	0
127	0
1785	0
182	0
292	0
6	0
76855	148011
2606	148011
859	0
358	0
1306	0
212	0
18	0
162	0
824	0
7	0
1960	0
578	0
216	0
353	0
222	0
630	0
159	0
202	0
221	0
883	0
85	0
673	0
113	0
8	0
93	0
126	0
107	0
195	0
1894	0
579	0
88	0
0	0
2408	0
181	0
142	0
144	0
1381	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
271	0
0	0
0	0
0	0
4	0
0	0
0	0
761	19
599	19
46	0
83	0
307	0
2940	0
532	0
21	0
1730	0
55	0
0	0
0	0
189	0
219	0
1025	0
1306	0
93	0
128	0
613	0
429	0
273	0
1234	0
1488	0
216	100
1	0
93	0
3221	0
204	0
199	23
232	0
3	0
236	0
0	0
0	0
0	0
0	0
280	0
159	0
6	0
101	0
13	0
33	0
108	0
148	0
36	0
353	0
70	0
164	0
2394	0
732	0
643	0
432	8
153	0
1	4
40	0
24	0
4	0
185	0
3967	0
0	0
0	0
3	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1289	9
134	0
4564	0
154	0
4	0
0	0
0	0
115	0
17	0
0	0
111	0
186	0
328	0
1425	0
0	0
0	0
0	0
0	0
0	0
0	0
99	0
0	0
0	0
0	0
0	0
35	0
187	224
414	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
735	0
626	0
191	0
4	0
0	0
0	0
3626	0
22	0
36	0
118	10
259	0
7	0
66	0
15	0
538	0
16	0
28	0
0	0
763	0
351	0
1	0
219	0
32	0
919	0
0	0
315	0
243	0
3	0
313	0
3	0
9	0
8	0
78	0
138	0
1381	0
69	0
89	0
68	0
192	0
4095	0
109	0
1	0
94	0
4	0
0	0
1	0
239	0
620	0
145	0
1569	0
19	0
391	0
238	0
573	0
366	0
59	0
0	0
3	0
8	0
243	0
22	0
1680	0
90	0
171	0
81	0
6755	0
27	0
2607	0
93	0
20	0
90	0
1059	0
1507	0
297	0
75	0
11	0
24	0
0	0
4	0
158	0
50	0
0	0
0	0
0	0
0	0
1	0
0	0
17	0
89	0
67	0
185	0
342	0
14032	0
80	2
3	0
0	0
10	0
23	0
0	0
167	0
0	0
85	0
238	0
5706	0
56	0
31	0
21	0
47	0
158	0
31	0
1707	0
0	0
172	0
1287	0
221	0
633	0
431	0
237	0
5	0
144	0
247	0
0	0
32	0
1	0
27	0
27	0
166	0
371	0
14	0
268	0
4	0
546	0
79	0
1835	0
0	0
261	0
7	0
158	0
1167	0
0	0
99	0
280	0
149	0
6	0
0	0
10	0
1210	0
77	0
324	0
2	0
495	0
834	0
17	0
351	0
368	0
1070	0
129	0
148	0
104	62
471	0
17	0
1981	0
149	0
64	2
8	0
335	26
297	0
440	0
155	0
7	0
72	0
8	0
1207	0
304	0
156	0
542	0
472	0
99	0
996	0
0	0
0	0
674	0
101	0
0	0
1525	0
47	0
4	0
245	0
70	0
75	0
0	0
4	0
245	0
255	0
29	34
121	74
400	40
4105	0
0	0
1113	0
80	0
431	0
239	0
338	0
69	0
205	0
86	0
10	0
14	0
109	0
352	0
76	0
5674	0
0	0
812	0
9	0
4224	0
862	0
1042	0
98	0
584	0
31	0
66	0
212	0
0	0
8	0
289	0
16	0
66	0
21	0
6523	0
318	0
530	0
0	0
37	0
258	0
711	0
286	0
89	0
148	0
6	0
10	0
9857	0
543	0
219	0
412	0
2692	0
0	0
0	0
0	0
0	0
9	0
2209	0
178	0
307	0
7	0
491	0
93	0
111	0
677	0
829	0
487	0
2023	0
21	0
12	0
23076	0
9233	0
21605	0
98	0
3	0
3	0
214	0
10405	0
41	0
7	0
0	0
0	0
0	0
0	0
6	0
0	0
25	0
185	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
477	0
3	0
848	0
121	0
23	0
44	0
10	0
110	0
729	0
0	0
0	0
5	1
6	1
33	0
24	0
368	0
239	0
0	0
0	0
0	12
0	0
0	0
8613	0
968	0
39	0
3227	0
533	0
268	0
494	0
310	0
16	0
90	0
1	0
115	0
1	0
87	0
268	0
37	0
0	0
59	0
101	0
2	0
7	0
9	0
0	0
275	0
127	0
143	0
142	0
102	0
4	0
4623	0
31	0
568	0
928	0
1405	0
14	0
10	0
1	0
6	0
0	0
0	0
4	0
3	0
0	0
19	0
119	0
79	0
86	0
0	0
0	0
238	0
48	1
832	0
913	0
152	0
6	0
6	0
110	0
1	0
1355	0
1129	0
82	0
1991	0
1219	0
746	0
30	0
122	0
425	0
13	0
101	0
1144	0
291	0
216	0
39	0
15	0
29	0
1628	0
1365	0
72	0
866	0
133	0
255	0
26	0
1473	0
7	0
8	0
432	0
332	0
3	0
85	0
1089	0
201	0
27	0
1241	0
478	0
509	0
731	0
0	0
0	0
29	0
1	0
264	0
1257	0
88	0
1180	0
120	0
3	0
12	0
0	0
2	0
0	0
5	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
584	0
462	0
810	0
321	0
101	0
34	0
556	0
23	0
30	0
61	0
1	0
0	0
36	0
4	0
376	0
1	0
37	0
0	0
24	0
0	0
26	0
0	0
0	0
0	0
93	0
203	0
1	0
995	0
21	0
259	0
11	0
71	0
82	0
54	0
50	0
8	0
0	0
0	0
0	0
5	0
0	0
0	0
8	0
270	0
1708	0
194	0
8	0
0	0
0	0
6132	0
14	0
0	0
0	0
0	1
23	0
44	0
196	0
2015	0
21	0
123	0
28	4
363	0
0	0
0	0
0	0
27	10
36	10
239	0
91	0
1662	0
385	0
286	0
576	0
241	0
139	0
179	0
38	0
68	0
585	0
173	0
231	0
117	0
20	0
1126	0
77	0
1278	0
450	0
1458	0
488	0
393	0
179	0
95	0
309	0
4	0
2	0
1937	0
272	0
6	0
1	0
2	0
0	0
2105	0
0	0
12	0
0	0
0	0
30	0
506	0
17	0
103	0
171	0
0	0
162	0
299	0
25	0
87	0
168	0
5	0
276	0
5470	0
5	0
261	0
88	0
24	0
0	0
0	0
0	0
91	0
9	0
0	0
383	0
47	0
142	0
33	0
787	0
0	0
0	0
670	0
6	0
533	0
55	0
367	0
0	0
0	0
909	0
378	0
108	0
63	0
142	0
183	0
118	0
1019	0
4	0
18	1
53	0
1347	0
240	0
432	0
2905	0
417	0
0	0
0	0
207	0
0	0
512	0
568	0
9	0
11	0
167	0
12	0
258	0
0	0
1141	0
5	0
3	0
57	0
1295	0
33	0
7	0
1404	0
92	0
667	0
2151	0
87	0
364	0
51	0
163	0
39	0
0	0
3	0
28647	0
1303	0
606	0
365	0
318	0
220	0
0	0
0	0
0	0
0	0
16	0
79	0
185	0
114	0
3	0
64	0
753	0
8	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
16	0
2	0
9	0
51	0
21	0
739	0
195	0
2	0
31	0
0	0
2	0
0	0
0	0
221	0
0	0
138	0
180	0
38	0
0	0
0	0
8	0
151	0
13	0
0	0
4	0
445	0
36	0
4	0
163	0
2	0
13	0
112	0
63	0
37	0
60	33
3	0
1570	0
11	0
32	0
8081	0
249	0
168	0
932	0
43	0
4	0
0	0
3	0
1	0
1172	0
87	0
2741	0
261	0
437	0
485	2
215	0
242	0
97	0
589	0
100	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
1	0
0	0
0	0
8	0
0	0
0	0
23	0
0	0
0	0
0	0
0	0
0	0
1	0
2125	0
297	0
621	0
674	0
5	0
31	0
1	0
46	0
145	0
531	0
948	0
2886	0
5	0
901	0
6	0
18	0
76	0
251	0
23	0
62	0
528	0
265	0
34	0
403	0
93	0
292	0
170	0
517	0
0	0
0	0
0	0
0	0
0	0
658	0
121	0
544	0
95	0
596	0
9	0
696	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4836	0
904	0
15	0
0	0
731	0
251	0
281	0
895	0
4	0
1	0
23	0
179	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	0
3	0
287	0
19	0
31	0
0	0
0	0
0	0
6	0
125	0
103	0
198	0
4	0
11	0
213	0
14	0
80	0
1337	0
1306	0
8	0
377	0
100	0
2808	0
1371	0
2974	0
798	0
419	0
215	0
87	0
195	0
142	0
80	0
23	0
276	0
272	0
982	0
356	0
16	0
364	0
979	0
180	0
154	0
1037	0
82	0
0	0
22	0
0	0
25	0
0	0
3	0
4	0
150	0
7547	0
91	0
14	0
756	0
123	0
309	0
728	0
1090	1
1725	0
4	0
0	0
25	0
4	0
67	0
175	0
4753	0
14	0
190	0
84	0
2	0
176	0
22	0
22	0
53	0
390	0
250	0
13	0
3	0
2	0
13	0
0	0
6	0
0	0
0	0
214	0
255	0
176	0
336	0
672	0
225	0
50	0
1062	0
331	0
1011	0
21	2
553	2
0	0
98	0
0	0
6	0
10	0
291	0
511	0
343	0
171	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	0
20	0
4	0
287	0
302	0
0	0
0	0
17	0
160	0
1	0
2	0
6	0
26944	0
2	0
602	0
931	0
501	0
18	0
1416	0
225	0
1	0
5	0
476	0
20	0
37	0
229	0
169	0
30	0
0	0
0	0
223	0
0	0
784	0
186	0
205	0
4595	0
247	0
1763	88
185	0
113	0
628	0
368	0
120	0
366	0
215	241
3	0
1	0
11	0
17	0
209	0
18	0
0	0
5765	0
1262	0
46	0
11	0
168	0
236	0
135	0
0	0
20	0
2	0
137	0
255	0
182	0
82	0
1136	0
32	0
13768	0
292	0
522	0
96	0
0	0
47	0
413	0
0	0
7	0
38	0
0	0
5	0
12	0
15	0
71	0
156	0
263	0
35	0
226	0
41	0
81	0
115	0
72	0
221	0
500	0
977	0
171	0
140	0
11	0
2	0
11	0
0	0
76	0
174	0
496	0
493	0
1190	0
551	0
4179	0
7	0
272	0
525	0
186	0
483	0
63	0
0	0
4	0
0	0
0	0
6	0
0	0
0	0
0	0
25	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
9491	0
0	0
9	0
0	0
0	0
0	0
0	0
170	0
2613	0
63	0
9	0
6	0
240	0
100	0
929	0
0	0
192	0
265	0
1403	0
6	0
64	0
0	0
0	0
0	0
0	0
6	0
311	0
300	6
8	0
4	0
8	0
0	0
0	0
4	0
252	0
18	0
570	7
0	0
1127	0
2	0
149	0
587	0
72	0
123	0
69	0
498	0
0	0
886	0
1598	0
173	0
22	0
435	0
5	0
29414	0
2	2
237	0
104	0
29	0
214	0
111	0
177	0
42	0
1	0
33	0
154	0
0	0
1436	27
1817	0
2059	0
128	0
404	0
766	0
160	0
379	0
852	0
386	0
1413	0
66	0
570	0
249	0
151	0
418	0
60	0
208	0
302	0
369	0
0	0
0	0
4	0
94374	21699
33698	41908
112	0
9458	34825
93	0
1108	0
658	0
369	0
28	0
185	0
0	0
188	0
5	0
0	0
1	2
0	2
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
752	349
12	0
51	0
287	0
32	0
1546	0
366	0
726	0
153	0
861	0
78	0
136	0
0	0
1724	0
408	0
317	0
189	0
0	0
912	0
26	0
18	0
17	0
513	0
92	0
0	0
16	0
1	2
1	2
8	0
280	0
729	0
622	0
8	0
68	0
919	0
1291	0
55	0
689	0
92	0
172	0
213	0
0	0
0	0
0	0
76	0
0	0
113	0
35	0
7	0
5	0
1	0
16	0
53	0
58	0
0	0
14	0
8	0
85	0
8	0
478	0
7	0
0	0
189	0
2450	0
9	0
0	0
10	0
0	0
5434	0
0	0
256	0
1	0
0	0
0	0
0	0
0	0
34	0
165	0
269	2
294	0
76	0
0	0
0	0
0	0
2	0
0	0
0	0
8	0
5	0
15	0
21	0
0	0
162	0
16	0
1341	0
47	0
0	0
1183	0
42	0
6906	0
1143	0
1	0
0	0
0	0
26	0
621	0
25	0
21	0
111	0
452	0
210	0
0	0
0	0
0	0
90	0
2180	0
2203	0
4	0
363	0
10142	0
112	0
0	0
5	0
325	0
1181	0
1974	0
66	0
282	0
146	0
331	0
141	0
447	0
16724	0
2222	0
349	0
175	0
11	0
708	0
38	0
3	0
584	0
188	0
413	0
5672	0
387	0
0	0
0	0
0	0
259	0
40	0
6	0
48	0
0	0
0	0
529	0
0	0
296	0
859	0
439	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
135	0
3637	0
160866	17
8	0
1	52
56	8
336	0
36	0
0	0
39	0
122	0
285	0
411	0
12	0
0	0
1177	0
106	0
646	0
769	0
549	0
11	0
59	0
54	0
421	0
17	0
0	0
11	0
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
212	0
0	0
0	0
773	0
1358	0
303	0
53	0
274	0
141	2
0	1
1193	0
171	0
8202	0
102	0
173	0
252	0
364	0
11	0
225	0
7	1
683	0
1195	0
81	0
27	0
535	0
516	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2302	0
548	0
159	0
5	0
3	0
624	0
2739	0
896	0
108	0
144	0
199	0
233	0
1	0
2	0
155	0
41	0
447	0
768	0
163	0
468	0
244	0
2131	0
3766	0
8	0
20	0
51647	0
118	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
168	0
135	0
0	0
0	0
0	0
22	0
5	0
0	0
0	0
6	0
0	0
0	0
4	50
46	6
660	42
744	0
298	0
152	174
1936	0
374	0
1139	0
188	0
15	0
47	0
0	0
0	0
136	0
256	0
320	0
462	0
720	0
736	0
257	0
9147	0
547	0
13	0
44	0
17	0
106	0
1616	0
914	0
277	0
7	0
2	0
0	0
367	0
380	0
31	0
202	0
108	0
1082	0
528	0
60	0
58	1
40	0
0	0
0	0
13	0
5	0
140	0
3	0
620	0
17	0
0	0
2	0
2	0
331	0
141	0
23	0
2	0
0	0
0	0
9	0
13	0
0	0
0	0
1507	0
502	0
359	0
2	1
429	1
3554	0
1	0
0	0
3	0
0	0
0	0
7	0
283	0
178	0
52	0
400	0
278	0
118	0
400	0
68	0
105	0
1292	0
726	0
101	0
20	0
325	0
157	0
1294	0
301	0
903	0
198	0
262	0
1623	0
233	0
1973	0
340	0
444	0
1536	0
1711	0
61	0
241	0
137	0
36	0
72	38
0	7
0	38
28551	2
3	0
0	0
0	0
0	0
68	0
170	0
134	0
0	0
0	0
0	0
31	0
668	0
481	0
220	0
364	0
195	0
79	0
16	0
0	0
0	0
0	0
0	0
740	0
19	0
7	0
203	0
324	0
296	0
137	0
252	0
44	0
80	0
4	0
2465	0
0	0
0	0
4	0
3	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
204	0
2555	0
952	0
1358	0
204	0
194	0
93	0
65	0
475	0
183	0
87	0
5	0
2	0
224	0
0	0
0	0
0	0
29	0
0	0
1532	0
848	0
210	0
1630	0
53	0
70	0
49	0
100	0
1514	0
220	0
0	0
83	0
121	0
97	0
729	0
73	0
246	0
21	0
138	0
100	0
818	0
748	0
38	0
151	0
19	0
164	0
145	0
79	0
347	0
1622	0
659	0
335	0
701	0
133	0
158	0
261	0
80	0
706	0
1139	0
8	0
474	0
347	0
182	0
41	0
270	0
469	0
25	0
240	0
513	0
1117	0
1589	0
177	0
1003	0
295	0
157	0
641	0
36	0
150	0
116	0
970	0
1088	0
5	0
1	3
0	3
41	0
14	0
246	0
0	0
1228	0
140	0
211	0
127	0
167	0
446	0
304	0
319	0
334	0
793	0
505	0
785	0
471	0
643	0
514	0
8157	0
212	0
402	0
853	0
1758	0
52	0
0	0
310	0
394	0
222	0
195	0
23	0
256	0
1347	0
3103	0
34	0
210	0
1078	0
44	0
124	0
1047	0
116	0
82	0
107	0
167	0
225	0
1276	0
58	0
49	0
93	0
2580	0
1043	0
43	0
18	0
0	0
489	0
1	0
2	0
864	0
541	0
10613	0
404	0
3816	0
42	0
283	0
142	0
132	0
259	0
125	0
2	0
12	0
1995	0
101	0
369	0
3981	0
747	0
1834	0
762	0
63	0
1904	0
0	0
2242	0
349	0
260	0
9176	0
879	0
12	0
22	0
938	0
0	0
109	0
1642	0
5465	0
82	0
1094	0
271	0
97	0
42	0
210	0
80	0
18	0
14	0
96	0
6	0
133	0
14	0
1603	0
245	0
862	0
1299	0
15	0
435	0
329	0
23	0
0	0
495	0
0	0
0	0
207	0
0	0
0	0
1	0
0	0
1	0
156	0
1930	0
2096	0
2361	0
63	0
35	0
81	0
430	0
407	0
52	0
11	0
26	0
13	0
1875	0
4723	0
208	0
177	0
305	0
283	0
121	0
211	0
38	0
0	0
11	0
29	0
1897	0
812	0
924	0
1693	0
431	0
786	0
7	0
3204	0
52	0
0	0
52	0
4198	0
1381	0
474	0
612	0
317	0
534	0
565	0
328	0
790	0
27	0
17	0
28544	0
7784	0
863	0
1766	0
13	0
32	0
640	0
722	0
688	0
0	0
3387	0
450	0
231	0
509	0
513	0
0	0
56	0
18	0
0	0
134	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
34	0
409	0
88	0
345	0
515	0
207	0
1685	0
36	0
3374	0
368	0
1274	0
205	0
407	0
948	0
445	0
576	0
96	0
244	0
59	0
3287	0
304	0
1069	0
15258	0
609	0
673	0
283	0
228	0
274	0
3525	0
28	0
194	0
20	0
0	0
27	0
15	62
90	110
0	0
112	0
692	0
198	0
32	0
18	0
13	0
4	0
35	0
1109	0
0	0
40	0
10	0
0	0
23	0
422	0
14	87
85	0
4	0
0	0
0	0
0	0
66	0
103	0
166	4
23	0
0	0
4	0
3	0
7	0
155	0
433	0
0	0
91	0
0	0
24	0
175	0
0	0
7	0
183	0
2	0
0	0
0	0
0	0
0	0
782	0
31	0
384	0
1036	0
523	0
34	0
887	0
331	0
18	0
101	0
293	0
275	0
24232	1
75	0
99	0
46	0
233	0
215	0
102	0
71	0
104	0
251	0
955	0
87	0
3	0
55	0
426	0
402	0
143	0
214	0
15	0
272	0
0	0
2	0
5	0
0	0
0	0
295	0
666	1
577	1
0	0
0	0
3	0
0	0
0	0
0	0
0	0
10	0
0	0
184	0
229	0
912	0
1175	0
295	0
30	0
5	0
477	0
30	0
8	0
1407	0
18	0
3523	0
381	0
67	0
97	0
639	0
119	0
720	0
5580	0
11	0
115	0
185	0
65	0
0	0
1182	0
43	0
691	0
13	0
0	0
5	1
1297	0
244	0
780	1
378	0
0	0
118	0
0	0
0	0
367	0
408	0
355	0
313	0
606	0
440	0
8	0
542	0
34	0
2	0
4	0
884	0
642	0
1	0
0	0
148	0
544	0
3307	0
1671	0
520	0
74	0
2675	0
162	0
184	0
334	0
347	0
745	0
101	0
28	0
1815	0
1760	0
184	0
290	0
0	0
79	1
0	0
4	0
0	0
219	0
342	0
1444	0
62	0
11	0
82	0
93	0
133	0
2083	0
159	0
13	0
0	0
0	0
0	0
99	0
5	0
420	0
18	0
7	0
5	0
0	0
0	0
0	0
77	0
347	0
199	0
65	0
255	0
215	0
251	0
547	0
59	0
134	0
1784	0
505	0
11	0
61	0
1335	0
194	0
754	0
103	0
4	0
0	0
459	0
8818	0
42	0
1013	0
8367	0
1156	0
166	0
124	0
125	0
368	0
855	0
4	0
0	0
268	0
278	0
413	0
46	0
1874	0
20	0
654	0
21	0
4	0
1028	0
149	0
187	0
1157	0
175	0
120	0
159	0
115	0
294	0
1800	0
3217	0
0	0
10	0
30	0
795	0
0	0
0	0
336	0
40	0
0	0
5	0
585	0
215	0
3196	0
1897	0
220	0
41	0
1181	0
12568	0
75	0
137	0
462	0
1018	0
139	0
137	0
808	0
155	0
378	13
2	0
3	0
127	0
941	0
0	0
3912	0
363	0
11	0
221	0
22	0
10	0
11	0
340	0
4	0
1476	0
1	0
14	0
5	0
238	0
123	1
353	0
21	0
147	0
421	0
174	0
5683	0
212	0
431	0
127	0
135	0
768	0
72	0
271	0
2120	0
90	0
4014	0
353	0
422	0
22746	0
29	0
314	0
209	0
0	0
46	0
929	0
141	0
141	0
6	0
892	0
0	0
31	0
8	0
183	0
1092	0
280	0
1499	0
4	0
506	0
525	0
2	0
260	0
350	0
399	0
8509	0
0	0
492	0
198	0
17	0
293	0
5	0
0	0
2	0
34	0
38	0
957	0
2321	0
71	0
136	0
59	0
678	0
429	0
170	0
155	0
68	0
343	0
61	0
350	0
1071	0
309	0
128	0
282	0
406	0
160	0
59	0
0	0
4	0
14	0
167	0
0	0
200	0
122	0
14	0
134	0
81	0
6	0
0	0
5	0
0	0
285	0
834	0
11	0
1143	0
16003	0
552	0
21	0
325	0
0	0
4	0
24	0
875	0
2	0
13	0
1	0
68	0
36	0
64	0
227	0
104	0
114	0
0	0
13	0
90	0
169	0
1	0
6	0
